정류장명,정류장번호,일자,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
구래 [김포골드라인],~,2025-03-09(일),1,0,85,22,134,67,235,104,463,165,515,228,541,271,428,319,476,388,444,499,474,532,463,552,428,623,430,632,402,555,347,485,325,374,262,370,171,269,49,194,0,4,0,0,0,0,0,0,
구래 [김포골드라인],~,2025-03-10(월),7,0,219,32,841,154,1517,429,1281,589,755,354,527,320,465,346,470,389,422,405,381,424,439,526,484,669,564,754,637,1057,404,977,275,663,249,450,211,457,103,231,46,99,0,0,0,0,0,0,
구래 [김포골드라인],~,2025-03-11(화),7,0,204,34,777,131,1504,411,1341,617,710,336,562,251,458,315,450,371,420,428,366,402,428,473,518,620,576,819,618,1055,398,963,282,692,223,484,196,463,100,230,40,106,0,0,0,0,0,0,
구래 [김포골드라인],~,2025-03-12(수),9,0,179,27,748,144,1500,398,1389,600,694,334,499,279,470,338,492,413,432,412,374,391,467,526,473,637,575,779,585,1036,380,960,277,624,262,462,202,436,111,229,44,131,0,0,0,0,0,0,
구래 [김포골드라인],~,2025-03-13(목),6,0,211,34,788,128,1458,379,1330,606,694,334,514,303,503,303,460,358,453,382,405,385,426,498,521,674,569,897,613,1114,440,1017,349,675,300,541,235,451,106,301,35,124,0,0,0,0,0,0,
구래 [김포골드라인],~,2025-03-14(금),6,0,184,28,727,141,1345,410,1214,624,718,382,540,339,485,350,479,378,465,423,464,482,470,587,609,727,724,873,778,1257,480,1149,374,720,305,546,315,504,174,336,57,171,0,0,0,0,0,0,
구래 [김포골드라인],~,2025-03-15(토),4,0,122,27,189,71,368,176,612,296,718,414,741,395,657,438,822,544,692,581,760,627,706,666,648,718,593,799,525,966,418,740,390,577,368,527,290,366,135,301,0,44,0,0,0,0,0,0,
구래 [김포골드라인],~,2025-03-16(일),0,0,91,14,148,72,269,96,416,124,467,256,439,274,437,324,433,452,459,525,509,521,446,634,451,644,459,627,425,570,372,504,379,408,300,395,207,261,79,152,0,20,0,0,0,0,0,0,
구래 [김포골드라인],~,2025-03-17(월),6,0,243,28,805,144,1493,392,1292,603,736,367,519,308,516,361,479,428,449,439,377,431,417,467,497,705,562,755,595,1013,411,923,279,699,246,471,217,411,82,203,28,89,0,0,0,0,0,0,
구래 [김포골드라인],~,2025-03-18(화),5,0,220,26,752,137,1467,375,1355,591,667,357,526,268,468,302,448,386,391,418,349,415,365,482,439,584,582,756,601,1045,375,952,285,664,233,462,208,457,109,252,38,102,0,2,0,0,0,0,
구래 [김포골드라인],~,2025-03-19(수),5,0,195,35,712,141,1454,349,1304,615,644,317,520,264,421,309,432,354,403,458,361,449,457,451,546,649,594,721,650,1030,392,973,306,643,238,477,188,479,131,280,37,103,0,0,0,0,0,0,
구래 [김포골드라인],~,2025-03-20(목),9,1,194,22,761,148,1457,399,1374,604,706,341,552,338,465,363,480,381,437,397,435,454,413,503,576,660,531,842,635,1074,398,972,298,621,270,476,201,522,110,277,45,125,0,0,0,0,0,0,
구래 [김포골드라인],~,2025-03-21(금),8,0,210,39,704,123,1361,371,1230,615,688,362,545,309,508,412,508,406,498,399,423,483,476,524,618,750,684,842,722,1264,519,1086,350,624,326,610,270,546,164,337,75,184,0,5,0,0,0,0,
구래 [김포골드라인],~,2025-03-22(토),2,0,120,23,205,94,364,182,668,299,766,358,769,388,754,464,787,529,719,558,651,627,694,696,604,658,567,803,488,798,407,686,361,556,311,482,294,420,103,308,0,58,0,0,0,0,0,0,
