정류장명,정류장번호,일자,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
구래 [김포골드라인],~,2024-12-15(일),3,0,88,16,151,67,239,87,408,152,489,250,508,257,498,397,474,371,500,496,473,576,460,640,490,646,477,689,366,592,342,551,320,402,280,369,212,292,59,182,0,7,0,0,0,0,0,0,
구래 [김포골드라인],~,2024-12-16(월),3,0,238,30,789,161,1347,389,1217,553,730,343,577,297,487,379,484,365,435,417,399,503,454,579,487,589,539,785,603,1017,369,923,260,611,232,442,205,401,111,232,32,103,0,0,0,0,0,0,
구래 [김포골드라인],~,2024-12-17(화),9,0,222,39,763,150,1344,366,1262,557,695,332,570,292,512,344,482,396,478,424,453,482,486,519,521,697,538,770,639,1010,388,989,268,630,253,424,228,449,111,294,57,110,0,0,0,0,0,0,
구래 [김포골드라인],~,2024-12-18(수),6,1,200,30,711,154,1318,354,1218,543,670,326,554,233,456,339,489,398,452,416,419,459,506,514,524,648,559,781,565,1034,386,920,269,652,268,470,221,479,116,286,45,148,0,0,0,0,0,0,
구래 [김포골드라인],~,2024-12-19(목),6,0,212,42,702,159,1323,350,1185,540,689,360,568,270,548,301,477,403,433,410,433,476,472,548,532,712,581,717,645,981,357,895,272,595,264,493,217,508,133,310,44,157,0,0,0,0,0,0,
구래 [김포골드라인],~,2024-12-20(금),7,0,204,28,642,176,1264,375,1132,530,662,356,559,290,489,346,490,447,565,517,442,536,534,550,609,715,735,868,762,1082,522,1084,409,744,370,567,319,550,178,395,63,246,0,0,0,0,0,0,
구래 [김포골드라인],~,2024-12-21(토),4,0,132,33,202,104,329,163,605,260,817,322,763,303,764,426,758,511,739,553,677,685,708,603,706,797,575,797,456,812,387,698,376,602,295,556,310,468,130,366,0,54,0,0,0,0,0,0,
구래 [김포골드라인],~,2024-12-22(일),6,1,98,12,140,68,239,103,402,134,483,231,531,220,498,334,502,356,455,426,492,564,474,570,472,680,454,625,370,708,390,580,349,409,283,409,221,288,70,182,0,27,0,0,0,0,0,0,
구래 [김포골드라인],~,2024-12-23(월),7,0,230,41,717,166,1354,378,1185,526,700,367,587,329,521,391,484,405,503,435,407,515,473,561,586,682,612,748,630,1019,392,979,307,603,262,515,254,443,138,275,75,115,0,0,0,0,0,0,
구래 [김포골드라인],~,2024-12-24(화),5,0,200,29,660,172,1193,361,1133,528,611,349,535,323,517,338,498,406,464,500,466,519,541,588,584,706,644,833,768,1165,523,1050,341,761,316,492,259,465,124,257,61,148,0,1,0,0,0,0,
구래 [김포골드라인],~,2024-12-25(수),4,0,81,24,115,79,202,108,389,144,504,218,591,291,532,327,669,517,571,687,623,727,671,743,696,720,644,769,530,651,448,600,464,571,408,454,354,385,151,276,0,45,0,0,0,0,0,0,
구래 [김포골드라인],~,2024-12-26(목),5,0,203,25,664,170,1221,382,1149,535,655,323,569,315,504,305,492,453,471,446,454,446,421,480,576,655,600,763,597,961,381,934,312,608,262,473,266,467,142,258,45,130,0,0,0,0,0,0,
구래 [김포골드라인],~,2024-12-27(금),12,0,202,36,590,166,1127,356,1121,527,688,366,600,270,468,365,484,389,486,605,483,447,558,544,675,695,730,899,684,1076,511,954,398,669,278,474,270,527,162,312,72,180,0,1,0,0,0,0,
구래 [김포골드라인],~,2024-12-28(토),3,0,112,17,160,104,312,150,554,241,652,317,666,315,650,419,711,537,605,561,705,546,669,679,573,664,564,656,468,770,324,590,317,507,354,570,268,436,148,297,0,58,0,0,0,0,0,0,
