정류장명,정류장번호,일자,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
고촌 [김포골드라인],~,2025-01-12(일),1,0,31,11,73,41,92,63,185,112,226,139,281,140,250,121,329,149,268,205,228,209,246,222,211,287,216,262,166,303,127,242,101,224,88,236,54,222,21,116,0,0,0,0,0,0,0,0,
고촌 [김포골드라인],~,2025-01-13(월),1,0,95,21,303,86,617,149,729,301,435,184,312,149,294,184,273,191,276,205,215,232,263,339,304,397,300,554,347,860,158,771,114,410,99,373,93,320,28,189,24,68,0,0,0,0,0,0,
고촌 [김포골드라인],~,2025-01-14(화),0,0,85,19,295,84,645,152,741,316,492,168,365,157,314,165,271,211,288,243,224,242,249,342,292,434,353,542,343,901,165,763,123,456,123,403,85,402,42,205,23,84,0,0,0,0,0,0,
고촌 [김포골드라인],~,2025-01-15(수),0,0,98,15,278,83,572,181,776,298,459,192,308,142,307,176,278,206,285,230,204,214,287,314,265,365,332,522,338,808,145,756,127,409,95,392,75,400,50,198,21,71,0,0,0,0,0,0,
고촌 [김포골드라인],~,2025-01-16(목),0,0,99,12,275,80,599,152,753,294,465,183,331,133,295,167,289,206,275,269,225,199,260,321,297,428,327,475,344,832,138,722,159,470,107,390,85,394,56,255,21,83,0,0,0,0,0,0,
고촌 [김포골드라인],~,2025-01-17(금),0,0,83,14,265,83,595,149,668,307,493,190,356,160,305,175,306,204,314,230,256,253,276,357,323,447,410,587,415,812,200,697,116,410,127,388,117,390,52,252,34,118,0,0,0,0,0,0,
고촌 [김포골드라인],~,2025-01-18(토),1,0,55,12,91,85,176,114,288,158,367,154,392,153,410,191,403,208,330,227,327,281,338,328,352,358,283,407,202,392,149,363,133,290,111,326,87,314,43,204,0,0,0,0,0,0,0,0,
고촌 [김포골드라인],~,2025-01-19(일),0,0,37,14,73,46,103,67,171,96,250,158,245,139,294,130,319,170,290,189,219,228,244,256,209,283,229,307,155,279,109,261,96,235,93,232,62,206,18,125,0,0,0,0,0,0,0,0,
고촌 [김포골드라인],~,2025-01-20(월),1,0,104,17,302,92,603,154,712,325,464,196,356,137,290,164,280,229,269,237,237,251,239,316,298,370,342,526,360,853,183,802,123,433,118,372,96,359,34,195,15,62,0,0,0,0,0,0,
고촌 [김포골드라인],~,2025-01-21(화),0,0,84,19,303,73,609,152,746,311,464,197,331,151,251,184,273,210,285,240,249,222,260,297,285,391,316,506,349,825,166,725,112,431,124,394,87,386,46,233,21,66,0,0,0,0,0,0,
고촌 [김포골드라인],~,2025-01-22(수),0,0,93,13,285,87,607,167,730,310,487,175,305,172,292,177,282,194,293,222,247,237,270,310,296,406,361,513,343,876,179,739,127,438,117,370,82,383,40,240,13,71,0,0,0,0,0,0,
고촌 [김포골드라인],~,2025-01-23(목),0,0,99,19,287,83,597,160,727,308,510,188,305,167,289,188,318,206,327,246,260,274,282,326,303,411,365,533,355,830,158,756,133,429,107,370,94,391,49,248,34,86,0,0,0,0,0,0,
고촌 [김포골드라인],~,2025-01-24(금),0,0,76,12,253,88,606,154,713,291,454,180,347,166,306,173,341,239,356,265,278,307,311,411,320,468,367,679,398,738,179,590,137,376,124,392,96,350,41,242,20,108,0,0,0,0,0,0,
고촌 [김포골드라인],~,2025-01-25(토),0,0,39,16,82,51,145,90,289,148,329,154,339,143,406,177,409,192,353,224,331,311,323,270,237,343,276,390,199,366,172,297,133,268,106,251,88,256,35,166,0,0,0,0,0,0,0,0,
