정류장명,정류장번호,일자,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
구래 [김포골드라인],~,2025-05-18(일),1,0,116,20,173,86,272,107,468,199,538,264,618,284,509,354,473,413,532,578,528,603,500,608,532,653,488,644,446,619,433,598,386,496,308,505,186,322,96,222,0,8,0,0,0,0,0,0,
구래 [김포골드라인],~,2025-05-19(월),5,0,250,35,823,183,1458,411,1278,625,746,382,551,347,464,350,467,407,455,409,422,421,446,526,493,624,510,671,644,1024,359,923,268,607,219,448,166,395,90,205,36,92,0,1,0,0,0,0,
구래 [김포골드라인],~,2025-05-20(화),7,0,235,34,769,157,1387,409,1372,636,723,372,521,323,461,314,458,410,401,434,381,458,496,551,532,756,513,1092,773,1172,748,995,392,654,305,465,182,433,97,250,45,106,0,0,0,0,0,0,
구래 [김포골드라인],~,2025-05-21(수),7,0,213,35,761,155,1418,402,1270,659,704,355,462,270,458,324,457,374,451,384,418,398,496,532,538,586,543,811,668,1047,389,991,312,640,247,468,209,487,116,263,59,112,0,12,0,0,0,0,
구래 [김포골드라인],~,2025-05-22(목),8,0,219,36,732,156,1425,405,1297,641,750,358,553,298,459,372,517,381,417,400,413,460,469,508,528,680,552,773,632,1038,382,1010,311,606,270,469,228,486,136,322,44,129,0,0,0,0,0,0,
구래 [김포골드라인],~,2025-05-23(금),10,0,204,39,700,178,1338,399,1274,629,679,371,555,331,494,395,509,438,448,438,455,570,491,608,590,731,677,910,759,1136,491,984,396,697,259,542,262,536,148,349,46,166,0,1,0,0,0,0,
구래 [김포골드라인],~,2025-05-24(토),3,0,148,22,213,94,407,162,699,322,794,356,704,392,695,484,693,628,682,633,584,736,699,717,568,687,586,756,502,845,470,612,444,583,366,479,295,428,129,270,0,41,0,0,0,0,0,0,
구래 [김포골드라인],~,2025-05-25(일),4,0,99,17,160,81,297,135,513,175,560,259,539,291,475,363,491,369,515,508,478,567,478,553,502,649,443,589,404,670,404,583,328,427,305,411,201,299,80,206,0,9,0,0,0,0,0,0,
구래 [김포골드라인],~,2025-05-26(월),5,0,263,41,848,181,1437,404,1308,622,785,416,569,355,455,364,455,397,462,408,390,470,460,509,508,643,548,838,624,1066,381,1005,306,619,254,450,201,413,91,213,53,103,0,1,0,0,0,0,
구래 [김포골드라인],~,2025-05-27(화),6,1,236,36,803,174,1393,399,1394,634,818,378,560,379,471,360,545,426,442,409,407,460,495,519,493,648,581,808,620,1068,406,969,266,664,257,471,200,433,97,237,41,105,0,0,0,0,0,0,
구래 [김포골드라인],~,2025-05-28(수),5,0,215,33,736,169,1396,375,1345,604,711,387,505,295,489,374,457,392,410,379,398,464,531,502,525,638,584,773,632,1076,367,979,331,664,247,492,197,468,89,289,43,122,0,0,0,0,0,0,
구래 [김포골드라인],~,2025-05-29(목),8,1,226,32,781,182,1426,401,1309,633,711,391,478,313,459,342,479,344,439,399,382,433,459,491,541,614,532,797,609,1045,369,998,317,634,290,440,196,470,113,275,35,133,0,0,0,0,0,0,
구래 [김포골드라인],~,2025-05-30(금),6,0,236,34,725,173,1344,376,1277,632,722,401,491,313,472,394,502,400,486,478,445,452,531,600,586,654,721,879,735,1105,493,1063,397,695,328,538,256,554,136,326,74,176,0,0,0,0,0,0,
구래 [김포골드라인],~,2025-05-31(토),4,1,148,26,223,101,448,169,729,360,762,420,722,436,712,446,661,549,687,648,668,655,678,616,596,731,558,691,533,725,413,602,334,546,304,449,298,472,149,240,0,64,0,0,0,0,0,0,
