정류장명,정류장번호,일자,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
구래 [김포골드라인],~,2025-01-12(일),1,0,90,18,145,72,220,80,413,137,433,222,485,238,464,275,479,377,442,438,525,509,398,582,431,618,384,619,336,582,292,505,299,432,301,375,201,251,100,182,0,26,0,0,0,0,0,0,
구래 [김포골드라인],~,2025-01-13(월),6,0,230,26,721,170,1281,362,1102,528,654,322,535,297,483,337,506,381,523,465,413,440,421,573,457,627,481,702,611,1000,383,887,301,617,269,428,246,385,113,236,59,83,0,0,0,0,0,0,
구래 [김포골드라인],~,2025-01-14(화),5,0,200,32,672,151,1305,334,1084,550,762,319,517,290,541,413,492,385,498,427,440,485,469,576,485,628,566,725,609,1020,373,945,281,632,290,465,239,409,144,230,60,104,0,0,0,0,0,0,
구래 [김포골드라인],~,2025-01-15(수),3,0,177,29,671,155,1344,340,1091,498,708,340,540,299,460,331,454,401,503,445,452,446,434,540,460,604,507,702,596,997,371,953,308,644,296,449,247,463,98,250,44,133,0,0,0,0,0,0,
구래 [김포골드라인],~,2025-01-16(목),7,0,204,33,639,149,1275,359,1078,518,690,323,482,288,483,290,473,394,497,419,427,467,430,524,459,633,544,726,621,1000,356,947,330,654,277,461,246,476,167,248,58,124,0,1,0,0,0,0,
구래 [김포골드라인],~,2025-01-17(금),6,0,186,26,665,145,1252,334,1075,501,654,369,590,312,559,369,555,401,526,478,502,497,479,626,580,672,631,744,690,1125,493,1107,332,631,303,516,269,504,194,341,80,171,0,2,0,0,0,0,
구래 [김포골드라인],~,2025-01-18(토),4,0,138,23,194,101,318,167,573,274,634,298,685,297,664,394,696,475,585,576,607,518,576,654,592,666,509,755,461,796,358,623,340,512,305,481,299,378,129,297,0,42,0,0,0,0,0,0,
구래 [김포골드라인],~,2025-01-19(일),2,0,105,14,163,80,242,103,424,136,518,215,482,254,449,283,457,369,456,510,424,565,437,576,373,606,409,617,416,556,352,482,351,419,269,352,190,265,69,169,0,27,0,0,0,0,0,0,
구래 [김포골드라인],~,2025-01-20(월),9,0,220,38,722,157,1309,378,1139,507,700,363,543,288,454,378,499,423,505,463,437,520,465,516,430,590,541,695,604,1067,403,952,273,651,251,464,215,409,168,225,57,105,0,2,0,0,0,0,
구래 [김포골드라인],~,2025-01-21(화),12,0,213,29,723,157,1322,342,1125,505,650,338,554,297,476,351,506,387,463,430,440,472,462,613,444,587,560,711,631,1017,422,981,307,685,273,445,262,459,115,221,69,119,0,1,0,0,0,0,
구래 [김포골드라인],~,2025-01-22(수),5,0,208,29,681,143,1291,331,1096,509,688,297,526,288,482,320,544,457,490,429,412,414,473,531,466,601,536,683,579,1005,358,972,311,639,279,462,225,448,149,255,65,122,0,0,0,0,0,0,
구래 [김포골드라인],~,2025-01-23(목),6,0,209,34,656,158,1285,323,1081,509,674,332,536,283,563,361,540,408,507,410,422,489,487,561,455,573,578,737,686,985,340,940,288,622,290,479,227,473,150,248,37,133,0,3,0,0,0,0,
구래 [김포골드라인],~,2025-01-24(금),8,0,204,38,683,147,1216,322,1041,501,680,365,526,333,547,384,536,409,514,460,517,538,532,611,554,697,642,883,732,1170,497,946,367,614,279,503,247,499,200,300,73,149,0,0,0,0,0,0,
구래 [김포골드라인],~,2025-01-25(토),4,0,122,15,167,104,331,142,553,294,687,308,644,392,719,454,689,492,621,531,612,638,623,627,610,710,591,717,482,752,330,607,310,501,319,435,252,329,113,238,0,58,0,0,0,0,0,0,
