정류장명,정류장번호,일자,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
양촌 [김포골드라인],~,2025-02-09(일),0,0,4,0,3,3,8,3,14,7,14,10,14,11,15,12,16,7,15,7,8,12,19,8,15,8,21,16,8,9,4,8,6,13,6,8,1,16,1,15,0,1,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-02-10(월),0,0,12,0,41,13,82,25,35,77,24,42,14,34,14,8,20,15,17,22,13,12,16,10,43,20,65,16,65,12,10,26,15,25,4,16,4,15,0,3,0,1,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-02-11(화),0,0,10,0,36,16,80,29,39,73,33,45,18,20,19,17,18,10,10,20,18,14,24,15,38,11,65,14,67,18,23,25,6,35,6,15,6,7,3,11,3,7,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-02-12(수),0,0,8,0,33,18,88,31,45,83,24,59,11,27,7,11,28,10,24,9,12,8,25,13,42,10,55,14,71,26,20,26,8,20,8,14,1,9,2,5,0,0,0,2,0,0,0,0,
양촌 [김포골드라인],~,2025-02-13(목),0,0,13,1,28,16,86,32,54,69,25,52,11,21,26,12,12,7,13,12,16,16,19,13,44,11,61,13,66,28,14,31,15,24,9,3,4,13,6,13,0,4,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-02-14(금),0,0,12,0,31,17,81,27,50,71,24,50,25,18,18,13,17,11,21,8,29,10,25,19,51,17,59,21,62,28,20,25,10,14,11,16,1,13,2,12,1,10,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-02-15(토),0,0,9,0,9,5,13,11,26,9,15,13,29,20,27,9,28,17,29,13,23,21,25,19,29,13,37,25,8,6,7,8,6,7,3,9,5,17,1,9,0,0,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-02-16(일),0,0,6,0,6,5,9,4,14,3,14,12,22,25,12,4,20,5,27,21,33,11,16,17,15,12,13,13,12,4,11,7,2,10,2,8,4,16,1,16,0,1,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-02-17(월),0,0,10,0,51,12,79,30,41,75,13,51,20,15,13,9,19,15,11,10,14,9,33,14,46,18,56,16,72,18,15,32,9,22,6,11,5,19,1,4,1,1,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-02-18(화),0,0,8,0,39,19,85,24,42,83,25,52,11,11,21,13,14,13,13,18,11,8,29,18,47,14,68,11,79,26,18,36,12,12,7,17,2,11,1,10,1,4,0,1,0,0,0,0,
양촌 [김포골드라인],~,2025-02-19(수),0,0,8,0,32,16,90,26,54,82,22,52,19,12,16,17,17,13,24,11,16,10,17,11,38,14,69,16,62,21,11,32,5,23,5,18,0,11,3,10,0,2,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-02-20(목),0,0,13,0,31,15,86,24,44,73,29,52,15,18,20,10,22,14,27,10,19,14,22,11,34,24,61,16,65,29,10,26,14,19,5,15,7,14,2,16,2,3,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-02-21(금),0,0,10,0,32,18,78,30,32,79,21,48,20,15,25,18,22,18,16,13,26,10,27,16,50,13,83,17,64,23,19,21,14,24,5,14,1,19,1,17,1,2,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-02-22(토),2,0,6,0,4,6,18,9,28,11,29,10,30,20,31,8,26,11,32,17,18,12,20,16,19,21,20,29,9,12,12,16,11,10,5,5,3,17,2,18,0,3,0,0,0,0,0,0,
