정류장명,정류장번호,일자,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
양촌 [김포골드라인],~,2025-08-24(일),0,0,7,0,8,3,11,11,11,6,17,11,19,15,16,6,20,11,19,15,16,7,24,8,18,8,14,19,10,13,9,13,11,13,7,6,2,13,1,12,0,1,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-08-25(월),0,0,9,0,37,15,74,24,41,103,29,50,26,21,16,15,11,13,14,12,20,13,21,14,40,11,69,15,68,35,21,25,13,12,5,11,3,14,2,5,1,2,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-08-26(화),0,0,8,0,39,15,76,26,43,92,29,47,18,17,15,9,16,10,15,21,13,12,31,23,50,13,74,21,70,20,15,23,15,23,4,9,3,15,2,16,1,6,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-08-27(수),0,0,9,0,32,13,70,25,42,88,26,45,17,22,22,13,21,12,10,12,14,22,23,14,55,17,68,16,63,25,14,30,9,21,5,13,5,9,2,12,0,2,0,2,0,0,0,0,
양촌 [김포골드라인],~,2025-08-28(목),0,0,6,0,44,17,74,30,44,77,23,56,20,17,15,12,16,14,21,12,17,14,23,17,47,21,69,13,65,27,14,35,10,17,4,11,1,17,2,11,2,6,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-08-29(금),0,0,8,0,33,16,66,24,53,85,25,43,14,20,29,24,17,13,22,17,34,14,20,11,46,12,74,18,54,38,29,16,13,11,4,13,2,15,1,8,0,5,0,1,0,0,0,0,
양촌 [김포골드라인],~,2025-08-30(토),0,0,5,0,10,4,22,9,21,8,21,12,25,13,19,19,23,6,24,15,24,17,19,16,26,13,24,21,13,16,8,20,9,10,2,9,1,5,0,9,0,2,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-08-31(일),0,0,2,0,3,3,18,7,16,12,28,7,11,17,17,6,20,7,24,6,20,7,18,24,13,15,12,11,12,13,5,11,7,13,4,6,6,18,0,7,0,1,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-09-01(월),0,0,13,0,43,14,73,26,58,97,27,43,19,13,17,15,17,12,17,4,13,12,20,9,44,18,62,20,66,30,19,18,9,23,5,8,3,13,0,9,0,3,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-09-02(화),0,0,7,0,39,18,84,24,55,91,15,52,19,20,17,8,9,17,10,9,25,15,23,11,38,12,71,12,77,34,14,25,9,25,8,19,2,16,1,9,0,4,0,1,0,0,0,0,
양촌 [김포골드라인],~,2025-09-03(수),0,0,4,0,44,20,87,32,44,98,16,55,16,19,12,14,24,15,17,8,21,17,32,7,52,16,74,12,70,26,20,26,6,16,6,18,2,10,1,15,0,5,0,1,0,0,0,0,
양촌 [김포골드라인],~,2025-09-04(목),0,0,5,0,39,16,84,27,53,91,34,40,15,22,16,15,14,20,15,11,14,11,21,11,39,21,72,16,68,37,13,19,6,8,4,18,1,10,2,12,1,5,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-09-05(금),1,0,7,0,42,19,86,27,50,88,28,49,18,17,22,18,15,10,26,14,15,6,33,22,52,20,78,7,69,28,20,23,9,27,9,13,5,6,2,14,1,6,0,1,0,0,0,0,
양촌 [김포골드라인],~,2025-09-06(토),1,0,9,1,4,5,16,10,26,10,19,13,15,12,19,8,22,7,15,9,16,6,21,9,20,15,19,18,15,16,9,18,11,14,1,4,1,9,0,11,0,2,0,0,0,0,0,0,
