정류장명,정류장번호,일자,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
양촌 [김포골드라인],~,2025-06-01(일),0,0,4,0,10,3,11,8,18,8,24,8,30,15,9,11,25,20,29,17,26,20,15,15,21,14,24,17,9,16,13,21,6,7,5,14,4,9,1,8,0,1,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-06-02(월),0,0,6,0,37,18,75,30,48,86,27,53,19,21,12,10,13,12,22,19,13,6,20,20,55,19,71,14,59,28,16,27,17,18,4,6,2,9,4,11,1,4,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-06-03(화),0,0,7,0,9,7,6,10,22,18,16,16,20,18,25,13,18,9,20,14,15,13,21,14,15,8,26,17,17,16,16,14,6,13,10,7,4,18,0,12,0,2,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-06-04(수),0,0,8,0,49,15,77,33,49,89,18,46,15,16,26,18,13,14,22,10,16,14,26,12,43,13,74,12,59,30,13,25,8,15,4,9,2,18,6,9,2,6,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-06-05(목),0,0,10,0,33,18,69,34,38,78,19,55,18,27,24,17,21,26,25,12,20,15,26,14,66,20,69,17,77,32,10,19,19,26,5,14,4,10,2,8,1,7,0,2,0,0,0,0,
양촌 [김포골드라인],~,2025-06-06(금),0,0,8,0,9,12,11,8,21,17,27,10,13,29,16,19,20,14,19,9,14,14,34,20,19,19,27,14,12,13,19,15,12,12,8,3,0,10,0,9,0,2,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-06-07(토),0,0,4,0,8,7,31,8,17,8,24,10,23,16,41,27,23,9,28,24,18,7,21,20,19,7,25,24,15,12,10,13,8,19,5,17,3,17,0,9,0,0,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-06-08(일),0,0,4,0,4,5,9,5,17,6,18,9,22,20,26,24,37,6,28,18,21,8,9,8,26,16,10,9,16,12,7,16,7,9,8,13,5,21,1,11,0,1,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-06-09(월),0,0,9,0,46,23,78,41,38,81,23,48,20,25,12,15,17,14,14,12,8,11,28,16,42,17,66,18,53,30,14,25,12,15,4,10,1,9,1,9,0,2,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-06-10(화),0,0,10,0,43,19,74,41,47,75,30,48,13,15,18,12,20,13,24,16,13,14,21,11,42,20,73,12,49,25,17,32,12,15,12,7,2,6,2,14,1,7,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-06-11(수),2,0,9,0,36,18,74,38,41,87,27,59,20,19,21,18,16,18,24,9,14,16,30,16,47,24,60,12,65,25,22,23,11,16,2,20,4,10,2,7,1,5,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-06-12(목),0,0,10,0,38,19,77,32,38,85,22,45,14,19,15,17,21,8,13,8,11,14,23,11,54,12,66,18,68,20,17,31,11,23,6,9,3,13,1,13,1,5,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-06-13(금),0,0,11,0,42,20,80,32,47,74,24,55,26,28,28,17,23,8,22,21,19,22,42,20,55,23,92,16,64,35,13,21,15,23,7,8,3,19,2,10,0,6,0,1,0,0,0,0,
양촌 [김포골드라인],~,2025-06-14(토),0,0,8,0,10,11,14,8,30,9,36,13,18,18,26,10,16,8,20,21,29,13,18,14,37,25,16,10,18,16,11,21,11,11,14,9,2,21,0,7,0,6,0,0,0,0,0,0,
