정류장명,정류장번호,일자,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
양촌 [김포골드라인],~,2025-07-27(일),0,0,4,0,9,9,12,9,10,3,26,15,10,16,18,5,20,6,28,7,13,7,17,13,13,4,9,16,14,12,6,18,10,14,1,20,5,22,3,8,0,0,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-07-28(월),0,0,10,0,50,22,81,30,38,86,40,37,18,16,11,12,25,15,21,16,20,14,29,22,51,16,75,22,49,23,12,39,13,26,1,21,4,12,4,12,0,6,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-07-29(화),0,0,3,0,42,17,76,24,41,96,23,41,14,9,23,18,23,24,26,21,26,19,28,14,42,19,74,20,62,27,15,34,13,22,4,11,4,8,3,14,0,5,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-07-30(수),0,0,5,0,46,20,75,26,41,77,19,29,11,19,24,17,12,13,20,17,25,25,19,8,49,19,70,14,57,26,18,37,10,18,6,12,5,11,0,12,2,4,0,1,0,0,0,0,
양촌 [김포골드라인],~,2025-07-31(목),0,0,7,0,41,11,66,20,40,72,32,39,18,18,18,19,13,9,25,18,24,13,19,9,40,23,62,18,50,26,16,31,13,27,8,15,5,12,0,9,1,6,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-08-01(금),0,0,5,0,34,10,66,22,27,59,26,32,20,15,19,6,17,16,26,13,21,12,18,10,49,23,55,15,47,22,14,20,10,23,5,21,3,6,3,10,0,5,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-08-02(토),0,0,7,0,8,8,13,8,20,5,22,6,19,14,19,11,19,17,15,23,23,17,19,17,19,14,26,13,5,11,5,16,6,8,8,9,0,5,0,12,0,1,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-08-03(일),0,0,0,0,11,5,11,7,10,1,11,12,22,9,21,10,20,10,16,10,17,6,21,19,18,6,9,4,9,19,10,14,6,11,6,8,1,12,0,8,0,1,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-08-04(월),0,0,10,0,35,10,61,24,36,70,29,42,25,6,14,9,12,11,20,15,24,17,20,10,35,20,49,15,44,20,17,25,9,24,6,14,1,5,0,2,2,6,0,1,0,0,0,0,
양촌 [김포골드라인],~,2025-08-05(화),0,0,6,0,33,14,56,32,39,67,18,36,18,21,32,13,22,24,18,18,20,25,26,12,42,26,66,17,44,23,16,18,15,24,9,21,0,7,2,8,1,5,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-08-06(수),0,0,3,0,45,15,54,27,38,81,19,37,15,14,17,14,15,7,21,13,19,16,16,7,45,15,57,14,57,21,16,25,11,14,5,8,2,12,1,5,2,4,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-08-07(목),0,0,6,0,43,20,62,24,36,78,25,47,19,25,19,16,17,16,14,11,14,15,24,8,43,20,76,9,58,16,17,31,10,15,4,21,1,16,1,1,2,5,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-08-08(금),0,0,8,1,41,17,60,25,50,76,20,46,21,12,27,16,14,20,33,21,27,18,30,17,58,22,74,19,64,24,21,18,12,20,4,14,0,16,7,16,0,3,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-08-09(토),0,0,8,0,13,7,8,16,24,5,24,10,28,8,32,13,17,13,28,17,18,10,23,22,22,14,15,19,25,17,15,11,8,10,1,10,4,17,0,15,0,1,0,0,0,0,0,0,
