정류장명,정류장번호,일자,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
김포공항 [김포골드라인],~,2025-08-24(일),2,0,29,5,52,34,56,21,77,19,95,41,84,34,54,37,95,50,78,53,86,43,56,55,107,68,85,54,67,53,43,57,79,53,58,37,59,22,21,13,0,1,0,0,0,0,0,0,
김포공항 [김포골드라인],~,2025-08-25(월),5,0,73,9,185,48,407,90,296,78,176,52,87,38,76,29,75,32,70,29,59,37,75,41,144,52,224,85,253,154,142,91,85,65,51,62,56,47,12,15,2,17,0,3,0,0,0,0,
김포공항 [김포골드라인],~,2025-08-26(화),8,0,91,6,215,50,394,82,394,79,144,50,100,34,60,29,74,29,56,29,58,26,65,46,140,53,207,68,276,143,118,104,89,72,66,49,65,52,17,20,2,17,0,3,0,0,0,0,
김포공항 [김포골드라인],~,2025-08-27(수),6,0,83,11,181,45,392,98,367,82,170,53,84,34,56,43,75,31,72,39,76,34,71,45,148,59,233,91,257,149,120,93,98,57,52,62,67,54,16,22,1,14,0,1,0,0,0,0,
김포공항 [김포골드라인],~,2025-08-28(목),10,0,73,9,184,53,403,89,395,79,148,46,94,50,62,34,80,39,53,34,47,37,59,42,163,55,233,90,245,115,112,105,70,58,57,56,47,52,19,22,1,10,0,1,0,0,0,0,
김포공항 [김포골드라인],~,2025-08-29(금),9,0,74,6,177,45,380,103,337,72,149,45,78,31,62,40,98,44,82,27,69,36,77,59,164,43,318,76,296,123,198,99,102,59,79,43,85,55,39,23,15,22,0,2,0,0,0,0,
김포공항 [김포골드라인],~,2025-08-30(토),7,0,67,4,71,34,83,19,150,33,146,38,130,41,157,43,164,39,122,59,85,64,69,49,84,53,108,55,73,71,71,49,84,36,39,58,50,37,20,34,0,5,0,0,0,0,0,0,
김포공항 [김포골드라인],~,2025-08-31(일),3,1,27,7,45,40,44,13,70,22,92,46,77,45,71,46,58,42,56,46,56,52,71,61,83,43,66,53,71,55,56,39,70,40,55,32,42,17,18,13,0,3,0,0,0,0,0,0,
김포공항 [김포골드라인],~,2025-09-01(월),9,0,89,6,221,52,415,88,370,69,173,52,92,21,84,30,72,28,64,23,62,35,50,45,204,43,266,78,309,115,178,98,109,80,73,65,85,48,28,14,3,24,0,1,0,0,0,0,
김포공항 [김포골드라인],~,2025-09-02(화),5,0,90,8,187,48,401,98,390,78,187,51,96,39,102,37,74,50,65,35,52,32,57,50,122,49,198,78,309,153,120,103,101,67,63,62,43,51,11,18,2,29,0,3,0,0,0,0,
김포공항 [김포골드라인],~,2025-09-03(수),5,0,82,14,199,50,409,87,411,86,170,50,82,45,82,30,80,23,66,38,58,46,69,55,142,54,236,95,251,160,129,88,96,78,59,66,38,48,23,22,0,18,0,1,0,0,0,0,
김포공항 [김포골드라인],~,2025-09-04(목),7,0,95,9,193,54,366,80,426,70,181,41,100,41,87,26,85,30,72,25,75,40,93,45,152,64,224,85,259,147,129,91,106,58,74,74,58,43,30,19,1,32,0,0,0,0,0,0,
김포공항 [김포골드라인],~,2025-09-05(금),7,0,91,6,200,55,380,105,372,75,149,47,117,36,52,24,70,32,83,42,58,45,76,48,133,62,249,74,286,149,117,111,105,68,63,69,42,46,29,24,3,21,0,1,0,0,0,0,
김포공항 [김포골드라인],~,2025-09-06(토),8,0,50,5,47,31,83,26,104,23,126,36,170,37,151,62,140,51,129,61,155,59,126,50,159,56,141,65,118,61,91,49,95,56,97,51,96,31,52,18,0,1,0,0,0,0,0,0,
