정류장명,정류장번호,일자,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
김포공항 [김포골드라인],~,2024-12-15(일),0,0,37,2,35,27,43,13,68,17,66,39,53,45,84,41,46,68,59,58,55,61,100,40,79,48,72,33,73,45,40,37,69,31,43,22,46,33,9,8,0,4,0,0,0,0,0,0,
김포공항 [김포골드라인],~,2024-12-16(월),4,0,82,4,192,51,398,87,332,60,128,40,59,39,67,30,45,39,56,31,46,30,61,23,127,34,188,59,229,94,102,68,77,45,59,35,46,34,23,18,3,17,0,4,0,0,0,0,
김포공항 [김포골드라인],~,2024-12-17(화),4,0,95,3,178,48,378,95,358,70,122,49,77,35,76,33,72,34,60,40,57,35,42,31,118,45,194,59,254,93,99,84,64,39,74,31,54,32,14,24,2,29,0,4,0,0,0,0,
김포공항 [김포골드라인],~,2024-12-18(수),5,0,85,9,171,46,393,94,367,62,118,49,72,27,54,28,63,32,51,32,45,29,53,34,146,51,231,51,235,78,90,77,63,44,42,44,51,34,25,19,1,19,0,3,0,0,0,0,
김포공항 [김포골드라인],~,2024-12-19(목),2,0,73,5,177,49,376,92,365,72,109,43,58,41,67,43,77,51,61,26,74,28,78,34,116,35,195,68,222,70,92,77,96,42,53,40,58,39,19,18,0,34,0,0,0,0,0,0,
김포공항 [김포골드라인],~,2024-12-20(금),4,0,86,3,166,47,363,95,314,63,121,48,85,47,67,36,75,38,66,35,63,34,78,38,144,36,186,71,253,85,90,49,90,39,55,55,73,42,19,26,7,26,0,1,0,0,0,0,
김포공항 [김포골드라인],~,2024-12-21(토),4,0,64,3,58,33,68,18,114,29,128,43,90,39,118,61,114,54,114,57,63,55,114,43,164,51,161,54,126,32,85,29,96,33,77,45,101,39,15,43,0,7,0,0,0,0,0,0,
김포공항 [김포골드라인],~,2024-12-22(일),0,0,28,4,32,32,29,13,69,34,65,36,52,38,45,50,61,51,58,64,68,54,61,43,83,44,81,32,67,41,52,23,57,33,35,15,45,20,15,6,0,4,0,0,0,0,0,0,
김포공항 [김포골드라인],~,2024-12-23(월),4,0,89,5,170,50,406,87,342,73,121,45,92,39,63,29,70,29,52,33,48,20,57,26,130,42,178,64,227,91,107,71,75,40,51,28,43,40,16,15,4,22,0,5,0,0,0,0,
김포공항 [김포골드라인],~,2024-12-24(화),4,0,89,6,171,47,376,84,347,61,103,56,62,34,67,45,72,43,76,28,52,46,86,39,150,59,190,73,270,110,129,73,67,45,49,44,62,27,32,11,0,18,0,3,0,0,0,0,
김포공항 [김포골드라인],~,2024-12-25(수),0,0,49,2,34,19,44,15,44,27,48,48,57,46,63,52,65,75,70,94,88,96,95,73,112,96,94,66,80,48,65,32,97,38,44,25,60,24,15,13,0,0,0,0,0,0,0,0,
김포공항 [김포골드라인],~,2024-12-26(목),1,0,86,7,162,51,348,83,308,76,99,43,64,34,75,53,74,32,57,37,58,34,59,42,116,50,203,65,226,82,74,55,74,33,55,30,66,34,29,18,3,19,0,2,0,0,0,0,
김포공항 [김포골드라인],~,2024-12-27(금),5,0,82,4,154,40,362,88,284,60,102,37,68,33,62,28,67,41,69,35,67,40,78,41,108,59,187,70,242,68,102,58,77,42,61,51,60,49,18,20,4,21,0,7,0,0,0,0,
김포공항 [김포골드라인],~,2024-12-28(토),3,0,53,3,39,23,55,23,85,29,81,39,72,49,73,60,65,48,69,32,75,44,89,35,96,52,100,47,77,38,44,26,66,32,33,21,57,39,12,15,0,1,0,0,0,0,0,0,
