정류장명,정류장번호,일자,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
운양 [김포골드라인],~,2025-03-09(일),0,0,42,13,55,35,92,48,163,72,199,147,207,140,203,142,206,179,228,213,269,198,233,239,271,285,199,255,209,225,134,211,155,167,128,157,94,143,38,72,0,0,0,0,0,0,0,0,
운양 [김포골드라인],~,2025-03-10(월),2,0,123,21,468,67,918,155,797,470,395,287,292,219,311,210,286,280,258,261,239,256,347,283,348,391,454,503,402,709,226,632,206,363,170,270,165,248,63,131,16,55,0,0,0,0,0,0,
운양 [김포골드라인],~,2025-03-11(화),1,0,113,23,434,71,908,165,852,538,447,305,282,187,297,205,238,278,254,301,259,252,297,330,425,376,422,516,397,639,245,620,198,397,192,276,159,286,88,151,30,48,0,0,0,0,0,0,
운양 [김포골드라인],~,2025-03-12(수),1,0,116,19,406,66,921,174,795,553,413,336,260,207,306,181,234,277,289,270,256,252,336,290,319,415,440,483,461,694,246,572,187,325,235,276,174,336,86,128,32,67,0,0,0,0,0,0,
운양 [김포골드라인],~,2025-03-13(목),1,0,105,27,429,73,890,144,811,438,403,304,269,205,288,166,252,273,259,305,236,285,337,286,433,372,390,518,462,616,237,608,195,372,211,346,174,336,88,178,29,64,0,0,0,0,0,0,
운양 [김포골드라인],~,2025-03-14(금),0,0,98,21,398,78,880,155,746,474,393,254,261,168,309,224,246,305,288,283,305,304,333,346,422,407,453,536,530,677,301,590,234,382,190,325,154,326,100,209,33,98,0,0,0,0,0,0,
운양 [김포골드라인],~,2025-03-15(토),0,0,51,17,84,59,156,84,265,173,303,263,321,203,330,189,402,256,384,243,368,259,393,282,339,356,285,376,272,420,170,319,191,264,177,273,120,231,59,169,0,0,0,0,0,0,0,0,
운양 [김포골드라인],~,2025-03-16(일),0,0,43,6,58,30,105,59,126,63,210,132,218,145,183,157,211,163,260,189,250,226,257,230,194,300,222,290,202,232,178,229,138,163,111,164,75,137,33,79,0,0,0,0,0,0,0,0,
운양 [김포골드라인],~,2025-03-17(월),1,0,113,27,460,72,944,153,792,477,393,300,260,242,250,174,266,269,297,260,206,261,275,282,295,391,435,509,416,677,226,624,216,373,198,241,180,283,82,126,35,41,0,0,0,0,0,0,
운양 [김포골드라인],~,2025-03-18(화),1,0,116,24,448,65,919,160,866,530,373,312,229,197,243,159,244,242,255,251,237,229,249,297,394,350,387,466,398,665,231,611,179,343,222,291,185,246,69,139,27,60,0,0,0,0,0,0,
운양 [김포골드라인],~,2025-03-19(수),3,0,102,24,405,69,867,162,808,533,377,312,277,209,276,179,287,282,270,262,255,274,327,242,336,422,471,442,426,652,236,616,228,353,191,303,160,281,82,126,22,75,0,0,0,0,0,0,
운양 [김포골드라인],~,2025-03-20(목),2,0,112,24,428,69,931,175,835,489,426,292,289,224,293,171,240,254,239,341,309,273,288,303,453,400,331,518,425,670,228,615,187,349,202,270,177,315,86,174,22,66,0,0,0,0,0,0,
운양 [김포골드라인],~,2025-03-21(금),0,0,120,32,363,66,829,161,770,474,395,270,273,179,282,207,223,270,266,290,312,261,337,373,466,421,381,509,488,692,259,572,282,299,197,296,173,328,95,175,42,97,0,0,0,0,0,0,
운양 [김포골드라인],~,2025-03-22(토),0,0,47,15,94,47,157,73,251,162,326,280,338,189,344,231,408,293,354,296,388,287,354,298,363,344,312,362,216,362,205,284,172,242,144,250,115,250,57,155,0,0,0,0,0,0,0,0,
