정류장명,정류장번호,일자,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
걸포북변 [김포골드라인],~,2025-03-23(일),0,0,23,15,52,42,123,44,222,104,242,72,261,155,282,99,322,128,270,211,242,166,244,241,227,225,192,249,204,267,103,200,110,201,69,246,54,179,29,87,0,0,0,0,0,0,0,0,
걸포북변 [김포골드라인],~,2025-03-24(월),0,0,122,25,430,91,977,164,909,238,433,158,306,153,299,158,241,188,259,202,188,184,230,294,284,391,337,452,203,653,143,732,88,403,70,325,75,300,44,141,12,48,0,0,0,0,0,0,
걸포북변 [김포골드라인],~,2025-03-25(화),0,0,111,25,393,90,980,143,959,281,406,183,283,117,228,150,282,178,258,167,166,186,219,271,252,386,318,469,233,621,154,716,79,376,62,315,76,317,38,141,16,59,0,0,0,0,0,0,
걸포북변 [김포골드라인],~,2025-03-26(수),0,0,95,32,413,91,1006,150,833,253,425,152,303,131,248,143,276,184,240,197,177,211,222,289,271,362,361,510,232,653,144,669,83,396,100,338,72,308,37,166,16,72,0,0,0,0,0,0,
걸포북변 [김포골드라인],~,2025-03-27(목),0,0,108,32,370,98,986,141,932,238,447,138,318,196,263,198,277,225,261,255,252,233,289,281,320,386,331,498,270,612,134,636,88,393,74,328,62,322,48,164,11,60,0,0,0,0,0,0,
걸포북변 [김포골드라인],~,2025-03-28(금),1,0,100,34,386,103,874,141,879,237,414,144,293,145,250,156,257,202,247,235,233,208,228,319,292,386,389,487,271,632,191,671,105,390,93,295,101,320,55,190,15,122,0,0,0,0,0,0,
걸포북변 [김포골드라인],~,2025-03-29(토),0,0,65,22,100,72,190,57,341,115,405,140,351,147,337,149,369,188,325,248,274,224,272,245,272,287,244,307,160,322,116,255,80,252,103,247,55,205,37,131,0,0,0,0,0,0,0,0,
걸포북변 [김포골드라인],~,2025-03-30(일),0,0,24,13,60,46,116,35,208,102,244,88,268,128,265,124,291,119,262,217,224,183,219,209,205,225,163,201,170,234,127,222,105,218,85,195,54,162,24,100,0,0,0,0,0,0,0,0,
걸포북변 [김포골드라인],~,2025-03-31(월),1,0,113,28,423,80,958,143,870,223,447,114,274,123,273,173,196,210,235,197,184,198,217,258,265,364,296,455,229,620,153,686,103,351,70,321,65,288,24,145,8,62,0,0,0,0,0,0,
걸포북변 [김포골드라인],~,2025-04-01(화),0,0,107,24,364,85,986,148,912,262,435,161,264,137,238,159,275,182,233,219,191,190,226,231,262,374,330,457,253,647,138,706,110,403,76,300,68,299,30,150,11,60,0,0,0,0,0,0,
걸포북변 [김포골드라인],~,2025-04-02(수),0,0,114,27,397,96,948,142,911,253,480,159,283,208,276,192,294,216,284,215,217,229,240,325,294,386,294,466,242,650,126,679,93,388,93,348,87,270,36,163,7,48,0,0,0,0,0,0,
걸포북변 [김포골드라인],~,2025-04-03(목),0,0,117,32,423,93,918,161,907,281,466,131,317,129,250,142,260,169,265,212,173,200,228,276,297,406,330,477,253,627,142,667,98,387,72,327,59,358,29,179,9,59,0,0,0,0,0,0,
걸포북변 [김포골드라인],~,2025-04-04(금),1,0,120,27,381,101,861,141,834,286,404,147,270,139,228,138,272,172,325,237,239,214,271,276,335,360,360,517,280,622,181,602,119,366,86,317,81,324,51,195,18,101,0,0,0,0,0,0,
걸포북변 [김포골드라인],~,2025-04-05(토),0,0,45,23,100,59,174,81,321,98,307,96,346,89,297,136,322,180,293,185,304,233,269,235,228,267,196,283,148,257,90,206,106,217,59,248,51,229,24,134,0,0,0,0,0,0,0,0,
