정류장명,정류장번호,일자,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
걸포북변 [김포골드라인],~,2025-05-18(일),0,0,37,18,79,52,139,65,200,111,261,93,298,169,301,136,287,131,294,198,230,200,208,210,252,258,184,209,195,250,131,210,94,241,97,247,86,190,20,102,0,0,0,0,0,0,0,0,
걸포북변 [김포골드라인],~,2025-05-19(월),0,0,123,35,438,107,1001,144,926,227,424,145,306,136,261,171,234,177,230,202,181,191,239,247,220,385,293,413,230,634,123,712,75,375,65,311,52,269,34,117,11,34,0,0,0,0,0,0,
걸포북변 [김포골드라인],~,2025-05-20(화),0,0,115,35,412,97,941,142,942,257,431,135,288,145,244,134,258,174,230,182,215,187,238,271,304,380,337,472,248,654,152,751,119,353,89,349,65,318,44,156,13,69,0,0,0,0,0,0,
걸포북변 [김포골드라인],~,2025-05-21(수),0,0,105,33,417,101,976,164,928,262,451,159,315,152,276,159,240,164,212,216,211,178,228,312,283,396,345,463,240,641,155,672,118,400,82,337,62,333,51,148,12,72,0,0,0,0,0,0,
걸포북변 [김포골드라인],~,2025-05-22(목),1,0,121,28,389,110,961,139,963,282,457,177,330,173,291,201,316,237,254,241,227,220,249,269,267,432,372,456,261,633,139,647,111,380,83,361,63,337,40,205,18,87,0,0,0,0,0,0,
걸포북변 [김포골드라인],~,2025-05-23(금),0,0,114,37,368,100,885,178,899,374,451,148,335,148,280,171,269,198,414,231,261,208,276,314,306,397,343,480,288,670,179,588,96,368,97,327,94,338,41,201,14,121,0,0,0,0,0,0,
걸포북변 [김포골드라인],~,2025-05-24(토),1,0,64,32,106,83,209,70,375,112,369,129,357,128,401,171,347,184,382,227,322,266,328,278,276,298,269,310,190,349,124,282,113,314,107,262,102,271,45,170,0,0,0,0,0,0,0,0,
걸포북변 [김포골드라인],~,2025-05-25(일),0,0,35,15,72,46,117,52,210,102,263,111,275,134,276,122,301,130,285,200,258,255,259,219,227,239,181,227,197,280,134,226,109,209,117,224,92,180,22,96,0,0,0,0,0,0,0,0,
걸포북변 [김포골드라인],~,2025-05-26(월),1,0,125,32,437,106,980,149,925,249,425,128,319,146,261,190,239,189,219,198,227,216,197,301,269,352,308,474,219,667,138,693,99,402,83,319,72,274,26,136,6,50,0,0,0,0,0,0,
걸포북변 [김포골드라인],~,2025-05-27(화),1,0,127,31,408,104,973,196,959,257,449,178,352,205,313,221,269,233,243,222,247,251,236,300,305,400,346,462,246,678,121,638,110,397,83,379,80,297,35,162,7,75,0,0,0,0,0,0,
걸포북변 [김포골드라인],~,2025-05-28(수),0,0,121,29,404,86,912,144,961,297,415,168,327,162,251,152,299,195,271,210,223,213,215,316,297,385,296,487,228,679,140,698,98,387,100,330,62,310,37,164,27,55,0,0,0,0,0,0,
걸포북변 [김포골드라인],~,2025-05-29(목),0,0,128,36,408,107,971,138,940,273,459,143,321,151,251,130,294,171,225,205,177,234,211,251,306,383,338,420,279,608,140,695,113,416,82,360,78,333,37,187,15,81,0,0,0,0,0,0,
걸포북변 [김포골드라인],~,2025-05-30(금),1,0,108,28,376,99,877,151,888,235,448,134,341,179,268,151,251,196,261,224,214,242,218,328,326,383,338,486,309,625,166,619,101,398,115,350,100,343,43,225,17,120,0,0,0,0,0,0,
걸포북변 [김포골드라인],~,2025-05-31(토),0,0,62,34,119,83,192,87,349,136,399,126,401,160,375,169,308,212,329,228,315,281,312,234,321,294,230,289,212,367,133,262,107,265,88,231,93,236,35,164,0,0,0,0,0,0,0,0,
