정류장명,정류장번호,일자,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
풍무 [김포골드라인],~,2025-01-26(일),0,0,49,9,63,36,131,36,172,68,218,103,236,135,246,138,299,176,254,198,243,242,316,255,265,264,217,236,179,231,127,238,108,197,90,230,86,160,26,128,0,0,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-01-27(월),0,0,54,7,78,37,125,55,236,102,227,139,250,132,238,172,299,178,346,199,231,212,212,255,235,259,227,239,210,287,139,208,99,211,72,169,69,210,34,99,0,0,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-01-28(화),0,0,37,5,43,26,61,41,115,44,121,98,152,114,180,156,211,122,174,162,204,151,190,167,196,191,156,197,119,172,101,161,86,143,67,145,37,130,32,83,0,0,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-01-29(수),0,0,27,3,46,19,78,34,82,55,76,85,142,78,123,101,160,108,134,107,144,128,158,124,149,149,137,167,109,152,97,167,64,124,71,107,47,126,12,61,3,8,2,9,0,5,0,0,
풍무 [김포골드라인],~,2025-01-30(목),0,0,20,6,37,26,64,30,104,44,133,75,182,72,203,123,225,123,214,116,242,173,221,194,204,213,168,205,156,222,98,205,89,245,52,179,40,155,19,100,1,19,0,4,1,1,0,0,
풍무 [김포골드라인],~,2025-01-31(금),0,0,84,18,289,53,585,73,570,187,346,158,311,145,268,153,305,167,249,259,250,253,251,265,290,351,290,424,286,686,179,635,120,354,116,329,106,298,50,198,9,97,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-02-01(토),0,0,42,6,73,48,137,63,267,120,263,150,302,140,333,172,368,212,386,210,308,274,269,279,295,282,246,334,214,321,127,310,90,255,108,227,72,247,22,158,0,0,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-02-02(일),0,0,38,5,55,39,118,34,173,68,240,68,208,112,229,134,269,143,249,218,260,212,231,212,229,256,194,308,147,261,113,244,91,200,66,216,53,203,20,103,0,0,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-02-03(월),0,0,149,18,447,78,836,91,789,230,460,187,296,152,266,150,270,200,242,265,217,257,243,288,257,349,257,452,270,903,147,1002,129,482,83,378,83,314,41,171,12,54,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-02-04(화),0,0,124,9,401,70,850,100,790,199,415,164,279,139,233,138,259,173,254,259,210,217,233,300,232,324,320,445,287,923,118,931,108,459,107,388,90,311,43,143,13,61,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-02-05(수),0,0,132,16,397,94,840,106,790,221,423,166,254,133,256,129,260,201,239,244,210,250,226,265,293,320,285,488,288,870,163,911,123,483,90,361,90,329,34,151,17,57,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-02-06(목),0,0,109,12,393,99,880,118,806,239,421,190,304,123,279,141,302,205,238,255,231,258,256,275,354,396,336,608,308,892,163,959,128,479,97,395,80,401,54,233,16,99,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-02-07(금),1,0,122,14,435,93,881,121,810,274,495,224,322,165,307,167,284,232,271,289,226,233,265,313,337,345,407,575,347,888,176,794,129,441,99,381,106,325,47,210,21,122,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-02-08(토),0,0,50,3,94,74,166,73,259,117,296,154,323,153,346,168,405,229,360,267,302,285,306,258,321,324,280,355,210,358,131,318,95,247,101,254,83,258,25,165,0,0,0,0,0,0,0,0,
