정류장명,정류장번호,일자,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
풍무 [김포골드라인],~,2025-04-20(일),0,0,38,6,94,28,135,36,201,77,259,116,283,145,269,150,315,175,317,183,264,232,240,271,216,308,193,278,163,281,108,286,117,224,68,236,67,219,24,122,0,0,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-04-21(월),0,0,131,13,471,66,949,136,918,286,472,175,351,162,266,186,287,187,219,247,236,302,248,333,270,428,275,550,262,967,154,929,112,479,101,387,81,339,42,156,11,62,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-04-22(화),0,0,102,16,418,63,980,139,915,262,386,161,274,180,201,120,248,188,232,259,240,244,169,280,246,361,290,530,254,906,129,854,100,457,93,376,102,333,44,177,17,57,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-04-23(수),0,0,136,13,454,82,936,123,959,305,492,160,307,120,283,163,291,166,242,282,228,328,225,296,300,438,296,590,286,913,171,888,122,476,87,434,71,367,45,204,27,92,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-04-24(목),0,0,141,13,451,91,956,130,954,289,476,232,327,176,334,208,325,232,297,288,295,291,267,339,313,469,283,574,301,987,169,885,142,504,100,432,77,412,52,210,23,84,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-04-25(금),1,0,129,16,432,69,892,126,881,286,471,227,296,157,311,188,328,211,281,276,285,257,300,380,354,422,349,698,395,980,184,805,174,451,122,383,112,420,40,231,36,111,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-04-26(토),1,0,54,10,117,53,246,80,330,124,408,184,414,167,457,183,410,233,424,280,368,317,352,288,375,384,265,388,199,429,135,370,132,320,106,330,83,326,29,193,0,0,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-04-27(일),0,0,48,3,70,44,141,46,226,87,259,126,329,137,299,154,346,142,286,213,238,248,244,279,221,320,165,285,149,307,108,256,104,238,71,266,50,208,24,90,0,0,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-04-28(월),0,0,143,14,511,73,892,130,955,268,523,224,321,166,339,198,308,215,220,307,287,278,273,347,301,397,294,610,263,896,143,922,131,499,104,471,86,377,43,174,14,72,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-04-29(화),2,0,135,16,494,62,1005,127,955,245,491,221,346,145,303,175,289,196,301,253,287,288,293,310,321,423,382,663,285,1038,161,885,139,520,88,453,95,395,41,223,20,88,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-04-30(수),1,0,121,17,455,77,950,122,956,272,538,200,355,162,278,157,300,206,259,305,249,274,241,310,404,415,340,603,282,945,169,826,138,462,92,415,84,391,57,275,19,129,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-05-01(목),0,0,57,14,156,46,243,94,443,128,254,148,278,113,221,124,245,156,193,187,212,205,175,222,257,310,193,344,178,363,139,265,110,258,92,243,70,241,37,131,7,51,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-05-02(금),0,0,123,16,348,57,675,124,706,218,402,198,382,153,312,196,312,205,288,321,278,296,316,335,352,395,342,632,348,824,208,681,149,384,111,352,93,368,46,222,18,106,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-05-03(토),0,0,48,4,91,62,160,81,261,128,358,162,346,142,389,163,381,194,355,235,291,243,299,299,262,331,242,286,195,300,127,296,121,239,73,299,78,269,26,151,0,0,0,0,0,0,0,0,
