정류장명,정류장번호,일자,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
마산 [김포골드라인],~,2024-12-29(일),0,0,24,8,40,13,46,18,77,49,135,74,117,88,153,88,156,62,215,79,158,106,121,109,153,151,114,161,80,139,67,113,54,113,72,105,26,101,5,53,0,0,0,0,0,0,0,0,
마산 [김포골드라인],~,2024-12-30(월),0,0,62,9,188,26,408,48,370,133,232,62,184,75,158,74,148,130,148,112,119,115,188,173,178,202,166,271,138,312,65,318,51,194,53,165,33,160,19,99,6,51,0,0,0,0,0,0,
마산 [김포골드라인],~,2024-12-31(화),1,0,53,9,165,17,329,46,359,148,185,70,156,58,143,58,132,106,160,122,127,129,131,171,190,249,177,268,196,324,117,243,86,195,61,135,51,161,21,79,27,29,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-01-01(수),0,0,21,15,28,27,52,35,88,28,92,26,83,43,70,50,109,40,117,58,106,58,88,75,90,73,86,111,78,100,62,121,28,104,37,89,14,84,16,52,0,0,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-01-02(목),0,0,65,8,210,23,432,63,405,159,198,63,174,54,128,81,116,107,146,104,115,117,143,176,165,194,173,217,182,353,73,356,53,219,54,157,34,151,19,80,3,43,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-01-03(금),0,0,62,6,180,23,398,52,379,145,217,64,148,78,165,80,151,109,146,121,149,138,161,155,162,198,234,240,198,317,110,346,71,224,54,168,42,179,30,104,9,56,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-01-04(토),0,0,30,11,49,13,81,28,148,62,203,70,164,73,179,57,227,119,184,129,174,119,130,105,156,164,151,191,137,181,63,178,58,130,40,155,29,126,14,106,0,0,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-01-05(일),0,0,19,4,33,20,69,24,95,44,161,85,127,66,150,86,162,57,161,86,132,126,107,118,112,131,158,126,91,129,53,153,46,123,38,98,30,105,10,56,1,1,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-01-06(월),0,0,72,5,232,21,447,49,392,120,220,63,168,63,159,69,128,108,122,117,111,152,142,138,160,169,131,222,176,358,95,364,61,223,51,150,34,171,21,97,12,32,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-01-07(화),0,0,63,9,208,25,431,51,403,145,215,67,164,55,151,70,134,107,114,111,138,129,128,154,179,172,141,236,174,354,85,347,62,229,45,152,31,183,18,88,10,29,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-01-08(수),0,0,63,7,210,19,423,44,371,149,213,74,165,61,140,81,133,122,146,120,108,126,119,185,150,151,186,181,182,366,80,348,65,254,47,150,37,151,21,86,7,35,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-01-09(목),0,0,57,4,201,24,393,52,392,115,216,58,149,42,118,75,134,108,117,105,86,129,123,131,144,183,163,170,171,323,66,341,42,217,59,167,40,135,19,88,8,24,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-01-10(금),0,0,56,5,183,28,383,44,351,122,205,60,156,73,135,52,132,87,135,100,122,105,146,126,145,158,210,206,172,350,109,333,71,207,53,186,49,176,30,108,7,57,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-01-11(토),0,0,24,5,44,17,89,22,155,69,191,69,158,71,176,80,172,100,161,125,161,124,141,157,156,143,152,161,130,159,66,161,52,139,43,144,35,136,13,99,0,0,0,0,0,0,0,0,
