정류장명,정류장번호,일자,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
마산 [김포골드라인],~,2025-02-09(일),0,0,13,6,26,12,52,22,95,57,135,49,113,78,147,68,170,57,147,82,151,127,112,119,148,124,125,139,86,104,54,129,34,119,53,126,39,102,6,45,0,2,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-02-10(월),0,0,68,7,210,17,436,58,394,110,254,64,165,65,138,85,117,102,146,107,117,124,142,157,120,189,163,203,174,340,99,331,65,278,30,158,28,149,17,87,7,36,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-02-11(화),0,0,66,7,213,22,426,46,409,139,263,64,150,66,169,84,163,125,163,130,111,147,138,144,163,206,163,204,187,365,97,343,62,263,50,190,43,173,22,104,11,52,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-02-12(수),0,0,63,8,216,24,466,58,412,130,244,78,174,66,143,65,113,119,128,107,124,110,131,150,150,142,175,220,203,365,86,368,50,261,53,187,32,175,25,97,12,37,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-02-13(목),0,0,57,13,194,27,434,57,425,125,244,73,151,63,157,88,161,130,167,132,122,136,138,172,158,168,193,215,183,348,93,332,73,221,53,167,35,197,40,100,7,49,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-02-14(금),0,0,55,8,200,34,400,48,387,146,225,76,197,61,154,77,129,144,164,175,167,186,223,173,222,183,226,241,247,338,109,357,81,248,61,185,52,192,25,113,15,55,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-02-15(토),0,0,23,5,46,17,90,36,202,65,214,83,187,70,191,69,237,120,183,138,167,144,151,141,166,155,144,193,118,175,71,194,73,114,49,167,44,144,12,89,0,0,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-02-16(일),0,0,20,6,35,21,59,20,98,55,134,73,118,58,146,81,183,68,162,111,147,92,125,135,126,118,148,133,69,143,67,134,36,129,46,134,22,104,9,67,0,0,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-02-17(월),0,0,64,8,230,23,422,50,398,121,239,85,157,69,149,87,166,117,147,122,115,119,134,126,146,171,161,212,151,333,90,361,74,239,59,142,27,181,28,80,5,40,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-02-18(화),0,0,58,10,224,31,436,59,410,166,252,78,164,76,137,64,161,143,171,135,146,104,150,177,149,184,182,241,180,352,96,345,62,216,31,181,50,183,19,111,10,43,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-02-19(수),0,0,57,10,211,21,449,58,415,148,257,73,143,52,156,84,150,107,146,125,131,99,129,150,161,196,183,210,185,366,85,364,65,212,62,177,42,178,26,94,7,39,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-02-20(목),0,0,62,10,219,21,414,49,416,156,255,76,149,78,149,75,174,146,155,131,111,128,140,168,146,192,188,242,193,308,73,324,53,214,57,175,30,196,13,86,12,43,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-02-21(금),0,0,48,13,199,18,395,55,404,149,223,88,162,62,165,78,168,129,123,144,145,113,141,183,196,205,233,214,226,308,111,334,79,244,51,182,50,206,23,121,12,72,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-02-22(토),0,0,26,5,62,23,87,39,196,77,245,62,178,78,201,78,215,117,230,113,161,142,161,153,155,172,164,193,108,211,96,198,58,162,38,158,49,155,13,100,0,0,0,0,0,0,0,0,
