정류장명,정류장번호,일자,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
풍무 [김포골드라인],~,2025-09-21(일),0,0,40,9,80,38,124,43,191,91,264,134,268,141,286,136,286,174,242,208,265,204,235,262,247,244,200,285,195,282,136,248,117,206,100,218,54,192,22,125,0,0,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-09-22(월),0,0,151,25,493,71,1043,142,911,279,441,247,328,150,286,205,315,220,262,261,230,297,231,279,275,393,313,546,268,937,154,896,104,448,103,388,99,313,28,179,11,48,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-09-23(화),0,0,138,17,435,83,1041,131,987,302,471,233,295,135,304,173,289,225,256,284,273,222,233,319,274,410,310,607,290,952,163,892,126,475,109,345,87,343,36,206,18,83,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-09-24(수),0,0,134,15,402,68,1002,124,905,328,417,195,312,141,266,167,238,174,172,191,208,221,205,274,245,375,255,522,250,846,122,809,79,431,84,415,74,314,37,186,15,73,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-09-25(목),0,0,136,20,410,91,1045,119,939,327,429,235,337,179,314,215,295,192,291,270,305,274,303,316,320,423,314,610,312,971,142,836,133,479,102,431,99,387,48,210,24,76,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-09-26(금),0,0,133,13,389,82,968,130,891,285,435,230,325,184,336,217,300,211,238,305,277,308,287,333,351,427,403,653,377,921,221,797,142,442,110,405,88,403,57,227,25,109,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-09-27(토),0,0,63,7,128,71,254,81,330,127,378,204,420,174,387,196,399,247,405,273,404,294,407,292,349,338,299,356,251,375,139,292,116,260,77,386,64,351,31,264,0,0,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-09-28(일),1,1,46,6,67,43,106,30,162,76,197,105,200,125,226,113,256,147,231,180,232,199,229,221,245,252,209,253,194,284,118,216,84,221,76,198,59,148,26,97,0,0,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-09-29(월),0,0,156,23,503,83,1010,120,947,264,454,238,352,199,296,229,304,179,218,286,286,317,249,322,273,363,327,575,272,934,156,930,128,464,99,394,93,335,53,187,9,57,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-09-30(화),0,0,117,15,462,76,1054,134,933,310,443,220,328,193,297,218,296,213,256,328,298,268,292,331,310,386,288,544,301,930,158,919,123,463,113,395,90,355,46,200,15,78,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-10-01(수),0,0,132,18,476,75,1036,131,924,262,441,231,328,170,288,162,278,241,271,269,222,321,246,332,334,457,327,624,310,879,156,832,128,477,97,396,97,348,58,234,18,106,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-10-02(목),0,0,136,19,426,79,957,116,935,255,435,212,316,168,291,165,291,222,273,273,254,314,255,402,340,515,356,773,317,872,184,690,152,402,100,363,90,314,42,214,14,103,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-10-03(금),0,0,40,11,101,44,149,58,221,85,238,136,276,148,329,191,324,175,345,213,267,242,260,264,310,278,216,345,203,288,132,275,113,252,84,243,87,220,27,122,0,0,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-10-04(토),0,0,36,7,79,45,152,70,218,108,225,168,301,168,347,177,360,220,338,202,308,242,221,242,253,266,201,261,159,266,118,242,95,224,81,174,53,228,23,146,0,0,0,0,0,0,0,0,
