정류장명,정류장번호,일자,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
풍무 [김포골드라인],~,2025-11-16(일),0,0,50,5,83,40,123,44,185,105,243,173,264,157,309,171,286,136,236,202,281,246,258,242,272,287,231,242,168,285,119,187,95,192,69,241,55,190,16,98,0,0,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-11-17(월),0,0,148,15,494,81,951,109,917,295,424,280,296,155,305,152,307,197,244,232,244,272,270,321,264,398,324,597,279,952,148,901,106,478,74,354,76,283,22,159,13,48,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-11-18(화),0,0,126,18,494,92,981,113,939,304,408,261,290,138,334,175,282,210,243,303,232,212,229,300,334,371,348,629,291,940,125,883,107,451,108,396,81,328,40,189,14,66,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-11-19(수),0,0,135,16,458,91,960,109,883,304,474,253,320,136,304,165,278,175,228,256,260,262,228,308,296,415,342,597,308,940,138,807,94,463,90,405,87,348,30,185,20,66,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-11-20(목),0,0,135,12,419,96,964,102,921,313,432,226,340,163,279,164,331,226,260,275,289,269,273,303,280,385,357,653,307,905,126,825,108,512,102,369,92,396,32,195,25,80,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-11-21(금),1,1,120,13,424,87,867,119,858,297,429,264,346,169,361,193,310,228,274,324,294,274,316,379,377,448,410,669,382,861,177,739,151,438,100,392,112,366,47,241,25,117,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-11-22(토),0,0,53,6,101,77,206,56,269,150,386,222,398,155,417,183,416,226,372,275,338,266,303,332,371,360,288,400,196,369,134,289,112,281,86,290,71,250,35,158,0,0,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-11-23(일),0,0,38,3,78,40,123,35,180,107,240,162,258,119,292,138,257,147,259,188,268,262,236,241,267,250,222,288,157,265,115,249,80,217,73,214,40,191,23,89,0,0,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-11-24(월),0,0,143,19,501,82,978,114,872,274,442,258,285,148,353,183,299,190,230,219,227,322,228,285,293,388,305,652,263,913,168,889,110,458,95,384,74,322,42,152,20,45,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-11-25(화),0,0,122,13,441,77,953,115,940,279,433,238,292,127,282,170,292,196,235,254,259,289,221,322,305,402,357,627,293,947,140,855,111,449,112,401,93,391,53,188,12,72,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-11-26(수),0,0,122,19,434,77,943,114,898,276,472,247,310,135,286,155,266,221,271,255,280,269,223,296,281,426,377,577,298,909,153,824,101,441,94,414,66,339,51,211,20,77,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-11-27(목),0,0,125,11,422,95,964,97,895,321,426,238,262,142,287,158,238,190,240,225,230,280,258,291,287,384,380,598,281,890,179,814,116,445,109,393,91,372,31,193,13,79,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-11-28(금),0,0,120,16,409,91,894,110,832,304,420,283,307,164,322,174,282,243,310,292,288,327,294,340,351,428,388,621,388,868,187,719,127,385,110,389,107,350,49,258,16,122,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-11-29(토),0,0,33,7,104,70,184,66,277,175,343,240,399,172,350,195,409,250,397,281,377,324,353,282,373,319,345,335,203,369,123,290,109,232,89,258,64,272,17,169,0,0,0,0,0,0,0,0,
