정류장명,정류장번호,일자,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
장기 [김포골드라인],~,2025-03-23(일),1,0,67,8,90,43,156,69,289,116,372,198,364,222,342,238,441,262,470,309,357,329,391,378,415,422,286,389,266,452,226,359,181,330,155,291,124,220,47,157,0,0,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-03-24(월),1,0,181,21,568,88,1180,246,1056,591,547,429,467,256,444,278,374,327,345,331,330,366,436,417,472,560,493,687,472,945,290,881,214,486,230,406,235,334,74,182,28,75,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-03-25(화),2,0,188,20,552,96,1163,224,1100,630,452,495,468,271,470,308,385,312,315,398,357,377,371,435,432,583,499,770,486,935,276,843,231,509,252,355,243,364,95,186,29,101,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-03-26(수),4,0,165,15,512,93,1187,312,996,560,580,368,399,296,413,305,460,364,379,356,376,326,356,427,509,536,506,760,492,983,313,903,272,508,226,448,265,363,99,205,41,104,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-03-27(목),2,0,184,18,462,82,1093,211,1042,646,540,353,451,229,388,277,374,307,369,372,345,358,385,394,511,612,503,720,480,928,260,797,263,475,242,444,204,412,98,199,36,114,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-03-28(금),4,0,161,18,454,94,1045,224,1022,641,559,395,497,239,418,316,386,353,421,404,432,390,447,536,474,673,615,724,552,939,352,807,291,458,272,446,256,422,117,282,62,166,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-03-29(토),0,0,92,8,127,73,253,115,380,260,475,322,424,250,508,302,478,381,545,394,563,382,472,401,432,504,368,616,316,520,257,402,205,353,220,401,186,347,80,200,0,0,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-03-30(일),1,0,60,7,104,51,146,68,237,121,358,217,387,217,330,200,306,242,328,290,414,290,359,342,288,393,259,384,267,346,220,330,180,275,150,254,116,193,45,148,0,0,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-03-31(월),4,0,185,17,580,83,1145,236,960,597,604,406,489,253,385,316,402,313,367,335,346,374,346,442,467,577,475,688,493,920,281,907,228,491,223,373,227,332,77,171,54,114,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-04-01(화),1,0,186,28,526,84,1157,250,1049,656,587,401,494,244,393,307,428,348,343,350,340,371,327,439,512,567,485,722,523,975,258,881,267,505,253,385,269,383,84,189,35,90,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-04-02(수),2,0,158,20,509,97,1174,257,1029,610,581,401,453,249,408,273,494,327,349,416,319,361,387,432,477,555,451,672,460,953,241,777,217,494,259,376,228,388,103,187,39,101,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-04-03(목),2,0,173,21,543,88,1141,254,991,603,589,398,462,271,386,302,479,292,383,406,323,387,380,395,538,627,494,749,491,975,280,812,236,520,271,424,258,411,106,190,44,111,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-04-04(금),1,0,176,19,466,97,1011,257,955,605,545,377,467,227,379,278,383,326,373,390,425,428,449,471,489,656,622,715,511,961,324,842,294,519,266,423,297,401,123,271,65,147,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-04-05(토),5,0,106,17,125,59,223,127,336,246,422,257,418,210,402,266,450,267,405,363,395,390,369,369,405,431,350,416,282,448,191,321,199,311,189,295,149,285,58,218,0,0,0,0,0,0,0,0,
