정류장명,정류장번호,일자,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
장기 [김포골드라인],~,2025-06-15(일),0,0,71,10,101,57,165,69,242,115,361,227,407,269,264,269,377,297,369,340,344,345,345,335,312,357,247,351,233,368,170,264,186,227,127,227,95,211,39,127,0,0,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-06-16(월),6,0,187,14,564,95,1115,210,1018,645,523,426,417,272,483,288,378,326,348,403,309,350,405,431,446,528,439,676,466,953,220,843,225,476,269,343,215,318,84,169,38,98,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-06-17(화),3,1,206,19,530,102,1141,235,1047,644,567,448,482,291,466,323,452,380,369,434,315,363,373,464,531,551,523,729,498,1004,267,836,238,453,249,378,245,383,84,186,38,97,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-06-18(수),3,0,205,21,536,100,1123,227,1045,660,578,480,520,304,421,301,405,319,384,398,343,374,386,460,466,591,503,740,508,991,301,795,218,479,263,427,273,379,100,212,44,112,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-06-19(목),2,0,190,18,577,108,1068,216,986,671,552,424,441,252,452,272,376,331,388,393,338,382,415,408,521,608,494,724,474,932,277,763,219,495,239,411,276,398,113,222,21,93,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-06-20(금),2,0,154,16,465,99,985,201,940,585,492,376,374,219,361,211,353,272,270,356,273,338,390,378,384,523,485,581,434,833,247,735,250,435,216,334,234,361,98,241,35,120,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-06-21(토),1,0,92,7,135,73,240,92,401,219,451,330,457,280,462,341,479,391,461,386,411,411,442,377,404,436,394,495,292,473,265,392,224,329,231,343,173,340,86,221,0,0,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-06-22(일),0,0,78,10,105,46,151,76,273,115,326,208,356,244,310,202,349,296,375,323,342,271,287,354,346,357,297,356,226,399,221,340,187,272,182,294,125,245,65,150,0,0,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-06-23(월),1,0,190,12,615,96,1100,239,998,627,525,462,481,301,437,267,437,376,420,536,372,461,412,473,547,532,543,683,509,922,282,796,242,496,238,388,237,352,83,173,35,107,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-06-24(화),3,0,198,17,528,106,1150,250,1027,671,537,451,421,263,425,331,437,313,400,520,365,366,389,464,580,573,506,682,492,943,260,801,241,485,250,379,206,360,67,197,25,91,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-06-25(수),3,1,170,17,516,96,1098,218,996,629,477,425,406,267,431,273,503,347,439,461,389,424,391,496,478,540,493,595,484,935,260,801,221,484,247,416,187,349,105,226,50,107,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-06-26(목),2,0,178,24,505,104,1107,230,996,650,578,439,450,267,535,316,462,352,448,495,420,444,469,489,479,531,515,639,463,902,271,788,206,480,242,402,198,420,96,222,35,127,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-06-27(금),2,0,179,14,500,117,993,229,949,648,549,421,503,307,499,287,438,343,567,522,463,432,540,542,578,626,544,733,644,1015,344,787,283,554,252,447,216,474,138,305,40,144,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-06-28(토),0,0,83,10,120,62,213,96,344,226,394,287,444,226,465,267,449,299,474,365,490,357,450,387,416,459,347,462,343,447,238,390,240,350,164,315,147,385,79,241,0,0,0,0,0,0,0,0,
