정류장명,정류장번호,일자,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
장기 [김포골드라인],~,2025-06-01(일),0,0,69,14,111,68,174,76,289,128,364,234,368,236,347,208,348,276,441,358,344,351,363,357,334,395,304,397,299,420,210,318,203,314,176,306,122,248,43,173,0,0,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-06-02(월),3,0,209,15,573,80,1092,234,964,672,547,476,483,287,489,280,415,329,376,445,355,378,449,478,483,551,515,719,535,977,321,812,251,517,260,411,263,392,94,221,48,128,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-06-03(화),2,0,63,11,116,55,179,93,281,218,345,254,388,204,462,252,392,326,426,390,399,343,427,324,374,404,271,420,278,443,215,370,192,299,216,298,178,246,62,170,0,0,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-06-04(수),1,0,203,19,566,93,1192,301,1032,591,538,445,435,280,469,277,466,347,392,445,337,406,357,442,556,497,548,738,556,979,286,960,264,478,245,397,233,379,82,193,26,94,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-06-05(목),2,0,204,16,517,92,1079,234,1017,645,562,440,458,291,536,320,429,339,383,459,446,434,439,465,567,577,566,722,606,974,299,809,245,569,276,450,270,446,114,281,48,158,0,1,0,0,0,0,
장기 [김포골드라인],~,2025-06-06(금),0,0,98,17,127,64,193,97,316,194,409,236,442,224,489,243,343,329,424,360,368,272,398,381,405,443,380,530,302,469,260,428,227,367,235,383,206,298,63,219,0,0,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-06-07(토),1,0,92,20,135,65,180,104,367,247,465,301,483,280,403,341,514,371,473,379,465,390,458,421,419,437,353,451,301,456,251,321,185,362,219,340,172,328,55,206,0,0,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-06-08(일),1,0,61,8,89,55,150,64,279,114,340,200,351,254,333,265,346,236,387,309,352,327,352,360,311,390,290,383,273,368,205,281,154,282,174,265,115,224,50,149,0,0,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-06-09(월),5,0,205,15,608,80,1140,260,999,686,564,446,464,311,497,295,405,337,358,436,333,358,450,445,465,545,460,718,525,961,267,840,208,481,241,363,242,318,91,189,41,82,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-06-10(화),2,0,194,23,518,87,1147,245,1080,664,612,456,452,258,422,285,467,350,347,392,337,395,398,411,530,571,464,729,485,991,267,866,249,498,265,386,217,381,92,210,40,105,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-06-11(수),3,0,178,23,546,94,1152,220,1067,654,550,463,426,291,400,303,493,354,384,429,341,384,363,468,586,558,495,744,523,1042,305,813,262,488,258,418,237,385,99,196,34,106,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-06-12(목),3,0,182,18,549,96,1117,242,1060,631,571,443,459,271,434,283,466,378,382,417,333,374,335,420,548,603,525,776,454,938,242,799,244,507,275,432,235,381,90,207,51,115,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-06-13(금),3,0,179,19,495,95,1052,224,1013,655,512,473,492,370,470,300,464,304,381,441,375,362,395,512,564,588,617,771,537,986,266,799,268,476,279,425,307,444,110,261,37,134,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-06-14(토),0,0,97,15,126,70,252,99,396,244,445,338,571,268,484,333,468,380,493,431,506,373,454,410,404,476,348,515,383,475,287,368,262,384,221,386,212,345,73,234,0,0,0,0,0,0,0,0,
