정류장명,정류장번호,일자,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
김포공항 [김포골드라인],~,2025-07-27(일),1,0,29,6,32,31,42,13,68,25,83,39,57,30,38,47,85,41,65,42,61,52,46,35,81,29,62,45,60,48,57,30,57,33,45,34,51,25,13,11,0,3,0,0,0,0,0,0,
김포공항 [김포골드라인],~,2025-07-28(월),5,0,78,12,168,44,376,93,338,75,120,40,63,40,66,36,49,38,40,23,57,35,69,23,136,49,235,78,250,134,116,94,67,53,41,66,49,43,14,16,2,10,0,3,0,0,0,0,
김포공항 [김포골드라인],~,2025-07-29(화),2,0,67,7,189,43,357,98,311,85,124,58,73,50,68,35,72,37,57,34,60,40,76,52,146,47,252,65,265,134,96,94,69,51,47,61,49,48,12,8,3,17,0,8,0,0,0,0,
김포공항 [김포골드라인],~,2025-07-30(수),6,0,74,9,170,41,360,102,331,71,118,56,84,34,86,42,83,38,72,40,46,36,71,60,156,58,204,68,240,122,121,101,91,60,51,69,58,47,28,18,4,24,0,1,0,0,0,0,
김포공항 [김포골드라인],~,2025-07-31(목),6,0,70,12,187,56,354,82,329,65,119,47,80,60,72,56,71,47,63,35,53,44,72,51,154,50,213,69,241,125,103,100,101,46,51,54,48,52,12,16,5,13,0,0,0,0,0,0,
김포공항 [김포골드라인],~,2025-08-01(금),5,0,65,12,169,41,340,79,300,74,124,47,84,43,47,32,78,47,54,29,78,28,62,45,148,71,230,85,239,108,73,86,103,62,50,64,52,44,16,17,5,15,0,7,0,0,0,0,
김포공항 [김포골드라인],~,2025-08-02(토),4,0,44,5,43,27,59,19,94,17,90,43,60,40,63,37,75,50,58,46,71,38,73,52,101,52,75,66,81,58,64,28,78,41,44,54,47,34,16,13,0,1,0,0,0,0,0,0,
김포공항 [김포골드라인],~,2025-08-03(일),2,0,28,3,36,40,55,20,57,37,75,36,47,40,55,37,75,61,49,46,59,46,55,54,95,59,70,48,47,39,55,28,80,29,48,30,41,18,9,13,0,2,0,0,0,0,0,0,
김포공항 [김포골드라인],~,2025-08-04(월),10,0,57,7,196,46,391,91,322,63,140,42,72,28,60,45,63,49,49,30,65,37,53,34,141,47,214,75,245,125,115,96,67,53,43,50,53,44,22,20,2,14,0,2,0,0,0,0,
김포공항 [김포골드라인],~,2025-08-05(화),6,0,85,12,174,46,384,92,347,71,134,39,78,43,75,37,60,30,64,36,54,34,59,37,162,46,182,87,260,116,97,100,75,48,50,70,47,47,8,17,2,18,0,1,0,0,0,0,
김포공항 [김포골드라인],~,2025-08-06(수),8,0,82,9,194,38,398,87,340,75,159,59,107,31,94,37,109,27,68,32,65,35,58,33,157,66,224,72,273,138,145,98,99,53,79,54,66,42,28,23,0,5,0,8,0,0,0,0,
김포공항 [김포골드라인],~,2025-08-07(목),6,0,81,10,184,46,365,92,369,75,136,31,92,37,66,40,75,52,72,32,50,35,74,42,170,50,232,72,217,149,130,84,91,60,39,44,37,49,10,17,6,8,0,3,0,0,0,0,
김포공항 [김포골드라인],~,2025-08-08(금),7,0,87,6,157,38,382,85,345,65,150,56,82,34,66,46,68,34,69,45,70,40,49,44,150,69,214,82,246,121,98,100,85,55,52,58,56,46,27,23,3,8,0,3,0,0,0,0,
김포공항 [김포골드라인],~,2025-08-09(토),7,0,46,4,50,24,79,21,146,21,151,49,139,37,169,52,142,53,122,47,118,58,116,44,169,67,81,31,78,66,64,37,69,45,73,43,63,41,13,18,1,6,0,0,0,0,0,0,
