정류장명,정류장번호,일자,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
김포공항 [김포골드라인],~,2025-04-20(일),1,0,42,5,50,35,59,19,59,32,80,36,67,31,56,48,74,46,51,39,94,44,58,37,121,47,82,42,76,37,59,45,72,37,49,24,55,20,21,18,0,1,0,0,0,0,0,0,
김포공항 [김포골드라인],~,2025-04-21(월),2,0,97,10,186,50,424,80,356,63,155,54,78,46,82,30,59,24,59,32,54,27,67,33,146,47,217,64,263,106,107,51,84,37,60,41,62,41,11,18,3,15,0,3,0,0,0,0,
김포공항 [김포골드라인],~,2025-04-22(화),4,0,91,5,203,48,371,87,345,59,116,52,80,18,59,24,62,24,49,23,38,23,59,17,137,29,230,56,246,90,119,71,76,47,52,44,60,37,13,20,3,14,0,1,0,0,0,0,
김포공항 [김포골드라인],~,2025-04-23(수),7,0,98,6,193,52,435,89,376,68,138,51,53,40,86,32,82,42,88,36,91,41,57,32,137,35,212,67,254,88,125,70,90,38,55,37,61,50,17,21,2,12,0,2,0,0,0,0,
김포공항 [김포골드라인],~,2025-04-24(목),4,0,77,9,205,58,449,83,363,73,148,50,112,46,71,43,66,33,94,44,75,35,65,45,150,46,238,56,253,99,100,51,93,50,43,43,71,50,23,25,0,20,0,2,0,0,0,0,
김포공항 [김포골드라인],~,2025-04-25(금),2,0,83,7,172,39,411,93,339,63,145,57,67,36,69,41,80,53,71,38,106,38,86,41,112,51,237,79,270,76,138,84,83,56,62,45,56,42,32,29,4,23,0,2,0,0,0,0,
김포공항 [김포골드라인],~,2025-04-26(토),1,0,60,3,62,21,73,24,90,29,80,44,76,35,96,56,83,63,88,60,91,60,84,51,112,43,102,61,71,50,61,50,82,62,53,46,64,36,20,12,0,1,0,0,0,0,0,0,
김포공항 [김포골드라인],~,2025-04-27(일),1,0,42,4,37,38,42,13,60,22,86,54,54,38,56,54,71,48,72,61,80,51,71,37,108,64,80,38,72,44,57,33,70,48,37,23,58,26,14,7,0,0,0,0,0,0,0,0,
김포공항 [김포골드라인],~,2025-04-28(월),4,0,92,7,187,43,434,89,375,67,143,51,85,41,83,37,83,37,63,41,66,38,66,33,123,39,180,60,239,98,120,63,87,45,69,31,53,36,20,9,8,12,0,7,0,0,0,0,
김포공항 [김포골드라인],~,2025-04-29(화),3,0,85,5,181,51,416,81,360,64,117,66,80,38,63,38,84,28,81,37,81,38,63,44,111,41,233,59,283,101,101,63,74,48,66,41,48,36,15,22,10,8,0,3,0,0,0,0,
김포공항 [김포골드라인],~,2025-04-30(수),2,0,62,8,202,51,426,78,384,59,138,64,92,30,64,43,93,26,63,41,75,41,80,45,132,66,234,62,238,91,95,66,99,48,82,43,79,43,27,29,5,26,0,3,0,0,0,0,
김포공항 [김포골드라인],~,2025-05-01(목),5,0,45,5,62,31,108,21,143,19,79,40,54,30,85,40,81,22,93,30,71,38,70,37,119,38,128,48,109,40,87,27,86,51,41,33,50,44,26,13,0,9,0,2,0,0,0,0,
김포공항 [김포골드라인],~,2025-05-02(금),6,0,90,10,149,39,338,59,289,43,124,41,84,38,73,55,87,42,56,44,77,32,86,29,122,65,156,61,180,96,73,50,90,48,67,34,56,37,34,18,4,26,0,4,0,0,0,0,
김포공항 [김포골드라인],~,2025-05-03(토),5,0,71,2,73,23,66,23,103,23,133,32,120,27,107,47,96,67,126,59,119,54,126,60,114,65,131,48,89,56,68,35,64,25,52,37,51,29,8,13,0,1,0,0,0,0,0,0,
