정류장명,정류장번호,일자,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
김포공항 [김포골드라인],~,2025-06-15(일),3,0,31,4,40,32,41,10,69,21,88,45,74,45,62,31,63,36,68,54,82,45,80,45,100,49,90,37,96,42,72,30,98,36,49,23,57,22,10,15,0,1,0,0,0,0,0,0,
김포공항 [김포골드라인],~,2025-06-16(월),4,0,103,11,203,42,409,87,391,61,144,41,90,41,110,32,70,25,59,27,67,27,84,34,141,38,211,55,274,94,136,59,81,32,60,38,77,34,19,20,4,14,0,3,0,0,0,0,
김포공항 [김포골드라인],~,2025-06-17(화),6,0,90,3,182,57,443,97,391,77,137,54,93,44,87,39,87,40,78,23,65,22,114,40,161,41,265,58,337,97,127,67,129,38,72,40,77,37,29,16,8,17,0,0,0,0,0,0,
김포공항 [김포골드라인],~,2025-06-18(수),7,0,101,9,211,50,449,94,428,71,170,55,113,38,117,40,110,36,81,31,94,24,88,33,181,47,245,52,355,89,138,77,120,55,62,35,68,43,27,18,12,27,0,3,0,0,0,0,
김포공항 [김포골드라인],~,2025-06-19(목),4,0,98,9,212,47,450,90,420,70,174,51,105,38,107,39,86,43,103,31,108,31,103,30,164,38,294,63,353,82,145,78,101,58,61,44,53,43,23,18,5,18,0,5,0,0,0,0,
김포공항 [김포골드라인],~,2025-06-20(금),6,0,88,3,176,33,370,78,359,58,119,45,73,42,104,29,82,32,77,33,71,18,94,35,130,41,217,47,293,95,116,58,107,37,64,41,97,38,55,19,8,21,0,0,0,0,0,0,
김포공항 [김포골드라인],~,2025-06-21(토),5,0,43,4,47,34,59,19,105,30,87,46,85,42,73,39,83,45,71,54,87,54,70,30,93,48,73,57,75,42,58,30,73,40,61,30,51,40,17,11,0,1,0,0,0,0,0,0,
김포공항 [김포골드라인],~,2025-06-22(일),1,0,33,6,39,35,38,25,68,30,63,42,49,53,54,42,57,40,60,48,59,45,72,31,89,49,99,52,59,39,39,28,59,28,59,35,54,31,11,9,0,0,0,0,0,0,0,0,
김포공항 [김포골드라인],~,2025-06-23(월),6,0,89,8,187,49,416,91,381,75,122,50,75,36,66,37,60,30,61,33,66,48,62,30,113,49,200,57,275,100,134,67,80,45,60,40,52,33,22,13,1,19,0,1,0,0,0,0,
김포공항 [김포골드라인],~,2025-06-24(화),1,0,81,8,190,55,407,92,377,82,126,56,65,48,63,40,73,26,76,28,54,24,67,22,146,50,226,44,245,97,120,71,82,49,59,45,42,44,13,17,3,19,0,0,0,0,0,0,
김포공항 [김포골드라인],~,2025-06-25(수),4,0,82,7,176,47,406,92,350,77,141,53,84,27,81,39,73,34,79,32,105,36,83,32,188,44,233,46,281,92,144,65,106,44,76,40,82,37,65,22,4,13,0,4,0,0,0,0,
김포공항 [김포골드라인],~,2025-06-26(목),5,0,62,9,186,55,419,87,351,79,131,47,64,55,60,41,58,46,81,29,65,42,69,36,131,40,220,59,250,109,119,56,80,43,52,47,61,43,22,21,3,23,0,2,0,0,0,0,
김포공항 [김포골드라인],~,2025-06-27(금),3,0,91,11,168,48,397,105,351,68,124,61,60,44,65,44,67,43,60,50,65,41,82,43,133,41,262,92,259,92,124,67,95,45,58,32,48,30,36,18,3,28,0,4,0,0,0,0,
김포공항 [김포골드라인],~,2025-06-28(토),7,0,72,7,68,30,76,25,117,22,133,36,116,31,115,64,135,60,116,60,160,54,129,44,162,38,123,59,104,38,70,33,103,33,83,30,71,38,31,14,0,3,0,0,0,0,0,0,
