정류장명,정류장번호,일자,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
양촌 [김포골드라인],~,2025-02-23(일),0,0,3,0,7,3,7,6,6,2,23,13,15,17,21,13,21,13,20,10,16,12,10,15,20,15,14,17,7,15,10,18,4,9,6,11,3,12,1,10,0,2,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-02-24(월),0,0,11,0,36,13,81,27,48,82,19,60,22,16,13,13,22,10,17,14,19,14,22,11,51,16,56,16,72,17,16,29,8,25,13,15,6,14,2,7,3,4,0,1,0,0,0,0,
양촌 [김포골드라인],~,2025-02-25(화),0,0,12,0,39,18,89,25,41,77,28,45,28,20,14,11,17,11,22,13,15,12,20,13,42,17,62,18,69,17,20,28,12,31,10,14,4,9,0,11,0,2,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-02-26(수),0,0,7,0,36,16,77,27,45,81,23,47,16,13,11,10,26,14,20,6,18,11,27,16,47,21,69,17,59,19,15,25,9,30,4,16,6,4,5,16,0,2,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-02-27(목),0,0,11,0,36,18,68,26,46,73,31,54,20,15,20,14,17,14,19,10,17,13,28,16,56,20,60,16,68,17,16,23,9,19,3,11,4,10,4,14,0,3,0,2,0,0,0,0,
양촌 [김포골드라인],~,2025-02-28(금),1,0,7,0,28,17,79,23,45,76,19,45,27,28,12,11,22,20,24,12,29,13,21,11,54,15,67,21,78,18,27,30,14,20,14,11,5,15,2,12,2,11,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-03-01(토),0,0,6,0,11,6,8,8,35,9,27,14,25,13,39,17,23,11,22,15,16,10,18,15,32,25,25,26,22,16,12,19,6,8,7,14,2,19,0,12,0,2,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-03-02(일),0,0,5,0,7,2,8,2,8,6,14,11,18,14,31,15,29,11,16,16,16,8,17,10,27,16,9,15,8,3,6,9,5,15,8,3,1,20,2,6,0,0,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-03-03(월),0,0,3,0,5,6,13,7,13,10,15,11,24,10,23,11,18,14,16,11,16,9,21,13,24,23,21,20,14,13,9,17,3,15,1,6,1,15,0,5,0,1,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-03-04(화),0,0,13,0,40,13,77,24,44,80,29,45,14,20,15,7,22,20,14,10,16,13,21,14,38,13,59,18,67,17,16,28,12,33,9,11,5,9,2,8,0,5,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-03-05(수),0,0,7,0,43,10,82,32,49,80,26,52,23,19,19,13,14,17,23,5,12,13,22,7,47,19,63,19,66,21,19,29,11,25,13,16,2,9,5,15,1,1,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-03-06(목),0,0,9,0,38,12,90,29,46,76,22,57,22,28,14,10,31,12,17,6,22,11,34,15,44,16,76,16,64,20,18,32,15,25,9,17,3,11,6,18,1,3,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-03-07(금),1,0,5,0,42,13,78,25,57,87,30,41,18,16,23,12,13,14,17,14,20,15,33,12,47,23,77,12,57,23,12,31,11,20,12,23,6,17,3,18,1,4,0,0,0,0,0,0,
양촌 [김포골드라인],~,2025-03-08(토),0,0,6,0,5,3,23,5,21,11,31,16,28,10,37,21,27,15,15,22,20,21,43,14,21,19,16,11,19,15,10,28,10,14,1,14,6,17,0,7,0,0,0,0,0,0,0,0,
