정류장명,정류장번호,일자,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
마산 [김포골드라인],~,2025-06-29(일),0,0,24,7,40,13,60,28,106,66,146,68,134,75,153,72,141,73,177,130,136,118,146,162,155,200,118,390,105,574,70,133,99,99,653,121,109,110,17,65,0,0,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-06-30(월),0,0,88,8,252,23,447,77,429,184,220,81,155,63,132,83,117,139,109,133,101,121,121,130,181,188,145,223,159,356,102,363,64,227,50,161,40,153,22,87,9,35,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-07-01(화),0,0,63,9,243,19,457,79,458,183,218,75,134,73,128,76,103,128,128,123,108,119,121,143,162,181,246,207,149,365,77,380,52,209,42,178,52,162,24,85,7,25,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-07-02(수),0,0,69,11,230,28,478,74,435,193,231,77,126,63,112,57,112,130,134,111,153,111,118,144,188,238,159,287,190,559,99,411,66,231,310,192,46,168,23,86,3,39,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-07-03(목),0,0,65,10,235,30,471,72,460,165,228,77,115,67,128,67,133,155,115,152,86,130,159,133,230,191,230,233,190,372,104,341,59,244,57,194,48,186,31,100,12,40,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-07-04(금),0,0,68,10,223,27,444,80,439,191,245,83,151,67,130,69,129,127,187,140,121,128,177,147,230,200,209,258,225,344,100,357,109,238,66,166,48,192,27,118,17,60,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-07-05(토),0,0,35,7,65,22,94,39,208,93,211,76,227,88,234,111,225,138,169,134,150,122,196,136,158,181,141,166,143,168,72,146,62,152,67,161,38,148,14,94,0,0,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-07-06(일),0,0,25,4,46,14,47,27,96,67,146,75,137,71,171,68,154,71,168,111,139,137,111,135,151,121,127,229,126,268,60,135,67,131,226,141,44,127,5,58,0,0,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-07-07(월),0,0,79,8,251,30,445,67,448,167,242,75,155,75,116,77,114,122,110,99,104,116,145,141,171,174,151,233,155,382,90,352,53,220,45,158,28,175,18,79,10,36,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-07-08(화),0,0,72,12,265,24,463,84,441,183,242,87,142,73,136,58,99,118,119,105,82,102,95,124,184,152,210,228,185,356,72,373,57,233,43,175,27,162,17,84,8,38,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-07-09(수),0,0,67,9,246,30,412,83,472,203,217,76,127,69,111,62,113,121,110,102,90,71,120,117,191,172,164,230,161,358,109,347,76,212,57,177,36,184,25,85,17,38,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-07-10(목),0,0,67,10,250,24,453,81,420,176,232,84,120,70,130,70,116,107,133,106,138,95,132,126,153,193,181,240,167,346,84,308,58,235,63,158,35,185,26,100,10,49,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-07-11(금),0,0,69,13,230,26,416,66,426,199,230,81,156,54,111,61,109,137,117,104,108,98,142,147,203,199,206,215,182,356,99,320,86,207,63,161,48,204,21,122,9,50,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-07-12(토),0,0,37,5,65,26,104,33,224,84,215,73,204,67,193,92,199,111,148,121,134,148,146,154,169,146,171,188,141,194,106,174,55,167,85,141,47,145,11,103,0,0,0,0,0,0,0,0,
