정류장명,정류장번호,일자,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
마산 [김포골드라인],~,2025-01-12(일),0,0,21,7,42,11,46,18,93,46,149,56,112,75,134,69,158,74,176,121,152,121,118,96,120,128,113,116,89,158,41,142,50,123,39,147,19,89,8,42,0,0,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-01-13(월),0,0,68,7,215,19,428,52,388,102,251,57,180,53,138,76,142,99,121,119,114,117,145,168,122,183,155,203,137,327,78,353,52,220,29,159,28,174,24,98,2,28,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-01-14(화),0,0,54,5,208,22,440,54,419,131,250,68,201,58,169,62,138,120,134,106,108,141,134,159,134,184,181,189,157,375,105,333,58,255,46,195,29,177,17,102,4,39,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-01-15(수),0,0,71,12,216,26,457,58,368,121,249,66,177,63,151,74,124,104,137,118,90,128,136,123,150,168,166,221,180,343,77,345,64,243,46,181,31,189,18,100,2,47,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-01-16(목),0,0,49,8,221,15,423,57,403,129,234,68,162,65,160,74,165,105,118,124,109,113,144,144,159,173,153,212,169,334,97,331,55,215,56,172,36,170,15,133,4,37,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-01-17(금),0,0,54,8,194,23,420,55,389,133,229,80,161,66,159,79,142,125,136,135,141,130,146,143,156,195,196,211,226,326,133,340,49,224,42,183,48,215,29,129,12,64,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-01-18(토),0,0,24,4,54,24,87,28,157,63,216,70,196,73,201,64,187,94,170,130,140,154,149,138,196,149,129,166,173,225,65,143,64,136,38,131,43,141,19,96,0,0,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-01-19(일),0,0,28,6,47,22,53,28,94,48,143,62,96,83,113,66,156,68,178,75,121,99,111,139,136,123,114,130,89,130,62,114,47,134,41,111,23,97,9,63,0,0,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-01-20(월),0,0,68,12,221,13,455,52,350,111,270,78,157,66,136,71,148,113,133,134,106,146,149,140,140,180,153,202,174,351,86,354,53,228,50,158,41,165,30,99,8,30,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-01-21(화),0,0,51,6,207,26,420,53,408,122,250,86,166,72,171,71,139,136,132,132,133,120,147,166,149,177,156,205,168,336,95,335,58,244,53,197,36,150,18,95,8,60,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-01-22(수),0,0,61,16,201,21,415,53,370,135,235,64,159,57,170,61,130,144,126,132,117,111,139,144,142,171,154,175,166,327,84,336,71,206,65,191,38,192,22,117,12,48,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-01-23(목),0,0,62,10,196,19,422,54,363,123,235,70,182,73,144,76,141,109,150,118,110,129,143,142,159,172,158,184,195,331,85,333,53,207,49,188,50,199,29,122,8,51,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-01-24(금),0,0,56,11,212,34,390,52,355,123,246,95,186,69,189,88,162,126,144,128,139,154,151,165,156,228,191,268,195,339,111,306,72,194,75,156,50,153,31,117,8,56,0,0,0,0,0,0,
마산 [김포골드라인],~,2025-01-25(토),0,0,18,4,51,16,88,41,162,80,193,66,168,72,203,81,177,94,173,134,159,116,164,146,130,191,162,167,130,182,61,120,40,122,48,159,29,105,19,99,0,0,0,0,0,0,0,0,
