정류장명,정류장번호,일자,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
풍무 [김포골드라인],~,2025-10-19(일),0,0,49,11,78,40,145,38,181,90,271,161,266,139,251,162,303,163,245,215,274,301,230,267,243,291,222,258,182,296,121,249,80,220,77,225,51,200,16,93,0,0,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-10-20(월),0,0,182,23,492,69,1028,128,934,269,431,236,303,152,323,183,313,242,275,236,265,314,254,268,252,390,326,580,286,979,158,908,113,489,81,353,80,328,36,168,15,56,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-10-21(화),0,0,151,17,462,94,1078,130,969,308,462,224,312,117,283,175,342,234,262,298,257,241,261,340,283,425,308,664,301,1001,155,873,111,512,100,390,90,354,34,175,10,70,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-10-22(수),0,0,137,19,466,82,1012,112,933,306,432,210,325,147,291,155,301,178,221,241,226,259,247,298,281,434,356,529,304,949,151,940,97,439,92,396,76,405,28,189,14,66,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-10-23(목),0,0,140,13,473,91,1051,115,961,309,418,241,323,115,323,195,307,216,221,266,213,247,259,340,318,462,374,595,295,972,139,890,117,491,126,409,88,376,32,191,18,84,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-10-24(금),0,0,122,16,433,78,955,126,861,314,439,308,324,219,378,204,323,255,314,270,262,323,292,337,366,490,457,599,428,918,205,776,122,432,119,393,110,369,49,239,18,134,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-10-25(토),0,0,59,7,138,76,252,75,343,156,400,205,387,209,399,206,451,254,432,321,372,332,360,333,386,438,359,439,239,384,162,331,97,294,92,314,78,282,31,167,0,0,0,0,0,0,0,0,
