정류장명,정류장번호,일자,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
풍무 [김포골드라인],~,2025-10-26(일),0,0,38,6,76,37,134,55,172,113,254,164,275,159,259,155,289,170,307,245,272,278,249,244,257,265,219,293,174,259,149,230,93,231,87,228,54,194,19,84,0,0,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-10-27(월),0,0,136,21,516,81,977,133,922,340,452,230,287,197,309,191,286,206,237,244,259,236,276,322,305,384,336,541,319,963,127,935,104,436,94,361,81,353,37,167,18,47,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-10-28(화),0,0,132,18,465,90,1034,127,941,308,446,240,307,137,296,168,325,208,273,227,219,324,285,330,329,430,327,582,305,971,154,856,113,477,100,386,92,393,42,183,19,45,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-10-29(수),0,0,143,19,456,90,1041,111,937,299,426,225,315,148,304,182,292,194,255,278,265,333,289,301,335,428,324,568,291,945,144,899,96,461,88,390,79,392,49,178,13,61,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-10-30(목),0,0,133,19,468,95,1045,111,922,312,432,254,318,163,317,185,317,210,264,246,222,268,258,313,288,407,371,648,290,968,148,851,101,472,103,409,88,388,35,205,12,73,0,0,0,0,0,0,
풍무 [김포골드라인],~,2025-10-31(금),0,0,112,17,447,83,933,108,924,277,466,255,315,147,288,204,279,216,261,259,231,317,289,306,326,436,383,620,371,889,208,808,117,428,120,385,89,378,64,229,18,111,0,0,0,0,0,0,
