정류장명,정류장번호,일자,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
장기 [김포골드라인],~,2024-12-29(일),0,0,72,8,76,41,112,78,223,109,333,162,332,197,291,203,282,245,370,277,391,285,407,325,354,391,290,332,197,389,201,312,133,310,158,307,101,235,26,154,0,0,0,0,0,0,0,0,
장기 [김포골드라인],~,2024-12-30(월),2,0,157,25,444,80,915,195,830,562,485,378,433,303,416,282,518,392,449,443,410,379,508,446,548,520,500,717,466,853,305,725,249,428,232,368,232,418,84,197,40,120,0,0,0,0,0,0,
장기 [김포골드라인],~,2024-12-31(화),0,0,137,23,344,72,835,180,789,556,408,374,385,247,390,294,440,347,401,392,407,459,420,520,634,634,565,739,499,824,336,620,289,398,308,324,295,281,149,172,46,109,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-01-01(수),0,0,67,52,103,105,100,106,148,158,201,157,205,140,226,137,317,217,255,240,290,249,311,259,397,279,277,299,203,258,212,273,166,214,145,276,104,206,55,160,0,0,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-01-02(목),0,0,157,18,463,72,930,210,877,601,445,371,402,261,392,276,465,344,413,399,369,356,433,400,592,476,456,610,512,855,286,828,220,491,204,367,221,319,81,174,34,127,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-01-03(금),3,0,158,19,410,80,922,191,841,600,474,388,517,256,483,276,474,325,429,408,368,430,541,477,491,592,515,639,544,893,319,836,252,480,257,410,237,382,108,228,48,154,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-01-04(토),0,0,70,19,106,55,185,98,318,244,357,257,456,232,435,275,544,318,503,401,455,363,500,400,472,457,400,495,273,501,218,408,226,353,165,299,180,296,67,190,0,0,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-01-05(일),0,0,68,9,98,48,174,77,240,104,339,187,336,244,290,212,307,220,410,230,368,317,349,297,346,346,267,346,234,310,185,327,168,248,139,269,127,234,45,146,0,0,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-01-06(월),1,0,153,21,515,73,988,214,878,539,493,395,449,288,447,277,446,368,388,406,431,375,424,511,506,524,433,661,452,888,274,804,234,490,218,351,219,341,99,178,40,118,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-01-07(화),2,0,163,21,454,82,1022,183,896,515,475,390,395,250,450,274,456,326,443,391,382,391,414,486,507,527,367,637,483,887,238,816,214,464,185,378,226,345,103,178,36,109,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-01-08(수),1,0,157,22,430,70,951,182,871,517,484,343,409,283,456,270,495,349,445,417,438,427,454,552,526,486,427,663,502,938,265,825,200,478,230,360,218,392,85,199,37,97,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-01-09(목),5,0,153,18,432,78,962,153,828,480,463,322,334,198,420,214,414,269,329,375,359,298,348,393,424,471,355,589,472,867,232,762,198,420,196,348,192,359,88,197,38,101,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-01-10(금),0,0,161,18,401,71,908,172,839,447,477,364,393,240,374,262,453,345,347,432,402,372,438,485,464,500,452,621,566,847,312,802,224,406,241,349,228,410,107,213,35,157,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-01-11(토),1,0,79,15,89,57,188,107,341,220,388,282,418,199,448,297,488,311,517,351,478,355,441,378,480,488,355,504,309,517,188,400,206,351,181,326,146,276,67,216,0,0,0,0,0,0,0,0,
