정류장명,정류장번호,일자,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
장기 [김포골드라인],~,2025-11-16(일),1,1,92,6,108,53,148,50,261,126,329,217,384,243,335,211,353,243,427,304,359,310,354,375,369,406,336,413,243,387,214,314,201,308,148,301,93,227,31,136,0,0,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-11-17(월),8,0,208,19,580,89,1136,207,1052,526,625,391,448,248,416,296,402,415,388,416,330,376,409,483,483,576,461,734,512,963,267,889,201,473,261,343,193,319,76,157,29,69,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-11-18(화),6,0,168,16,509,99,1160,197,1092,563,581,339,462,275,417,287,388,368,406,369,331,399,364,421,474,544,557,778,440,1028,259,785,228,426,258,383,209,343,77,181,31,76,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-11-19(수),9,0,174,19,506,106,1136,193,1039,548,578,351,459,243,422,307,347,323,443,360,377,391,416,463,473,592,499,737,470,1020,283,808,209,492,245,383,218,354,74,206,39,115,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-11-20(목),11,0,187,15,488,93,1149,191,1031,550,568,360,491,267,401,246,413,333,471,420,417,459,399,489,565,581,513,782,506,982,274,822,197,517,249,395,197,404,89,236,33,98,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-11-21(금),9,0,171,18,437,106,1061,195,1007,550,581,370,470,255,454,309,418,351,447,438,448,439,437,498,585,642,577,775,564,1009,305,897,296,501,271,391,276,402,103,268,50,152,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-11-22(토),0,0,87,7,123,68,223,88,392,195,494,297,545,266,503,329,531,345,557,398,511,405,477,417,437,527,426,568,311,537,244,403,185,377,190,388,173,304,71,246,0,0,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-11-23(일),0,0,70,8,81,64,152,60,264,123,370,207,363,226,329,191,316,249,421,285,384,342,368,353,314,367,303,408,255,396,188,303,163,280,155,262,113,203,45,138,0,0,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-11-24(월),9,1,185,20,550,87,1136,201,1028,556,569,389,462,253,455,312,391,362,401,362,363,358,416,460,463,582,485,725,485,940,294,851,223,494,249,352,214,331,67,159,25,88,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-11-25(화),9,0,170,18,497,99,1140,206,1052,517,569,367,413,255,460,280,368,332,410,401,371,403,363,456,535,567,553,728,460,974,235,843,222,485,263,373,224,356,89,206,33,89,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-11-26(수),8,0,163,15,482,92,1139,206,1109,531,576,396,477,273,460,274,408,345,426,397,372,419,447,467,515,563,520,738,502,953,267,876,230,508,245,447,212,411,118,231,30,97,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-11-27(목),8,0,181,20,481,95,1105,164,1051,558,535,350,428,221,373,244,398,300,362,330,344,385,358,415,572,561,535,768,472,930,263,799,257,527,266,419,233,426,89,228,41,111,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-11-28(금),6,0,174,16,448,86,1054,204,1021,539,592,386,465,267,466,352,463,354,436,398,400,418,458,529,568,630,591,731,562,1016,327,858,248,509,282,387,234,413,132,295,44,157,0,0,0,0,0,0,
장기 [김포골드라인],~,2025-11-29(토),1,0,107,20,134,65,218,87,408,190,513,298,502,248,490,303,524,395,545,381,486,391,490,443,491,529,405,595,371,547,230,401,202,340,212,406,165,328,81,213,0,0,0,0,0,0,0,0,
