정류장명,정류장번호,일자,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
운양 [김포골드라인],~,2025-09-07(일),2,0,41,8,68,41,95,43,146,73,177,141,196,136,194,153,264,185,247,197,248,205,230,211,235,247,222,277,212,267,152,240,156,188,115,187,96,175,35,82,0,0,0,0,0,0,0,0,
운양 [김포골드라인],~,2025-09-08(월),2,0,130,18,442,74,882,169,787,448,396,299,240,177,236,162,247,275,252,264,239,248,297,261,343,378,419,478,384,673,236,608,173,305,158,270,137,221,55,122,26,52,0,0,0,0,0,0,
운양 [김포골드라인],~,2025-09-09(화),2,0,121,26,422,67,862,163,836,465,393,294,242,204,259,195,257,264,246,294,259,227,275,283,402,342,364,511,378,675,240,603,201,354,180,270,169,247,89,147,29,48,0,0,0,0,0,0,
운양 [김포골드라인],~,2025-09-10(수),1,0,101,25,438,75,870,177,821,485,430,310,232,186,243,199,255,319,278,306,290,262,345,298,363,389,466,511,454,655,264,580,191,351,210,297,201,269,69,158,24,56,0,0,0,0,0,0,
운양 [김포골드라인],~,2025-09-11(목),1,0,119,24,415,66,897,168,815,440,393,272,235,202,312,201,272,257,260,338,234,284,318,273,463,355,320,503,397,632,276,632,194,392,212,303,166,273,80,160,25,67,0,0,0,0,0,0,
운양 [김포골드라인],~,2025-09-12(금),2,0,120,28,369,72,808,148,754,423,379,326,279,201,315,209,247,325,249,306,304,287,326,338,464,435,405,519,420,655,261,580,221,324,170,260,190,261,86,150,32,97,0,0,0,0,0,0,
운양 [김포골드라인],~,2025-09-13(토),0,0,43,11,73,38,134,69,269,173,308,286,323,241,303,241,342,247,294,278,328,291,332,314,327,274,366,308,286,314,195,241,159,210,178,225,119,193,49,141,0,0,0,0,0,0,0,0,
운양 [김포골드라인],~,2025-09-14(일),0,0,42,7,76,38,84,58,182,81,197,173,187,164,190,152,268,194,240,193,250,236,232,259,208,271,209,228,197,255,149,219,149,162,142,164,65,166,34,85,0,0,0,0,0,0,0,0,
운양 [김포골드라인],~,2025-09-15(월),1,0,123,19,466,59,881,174,818,444,423,303,264,176,265,185,221,241,278,300,229,241,325,277,306,394,397,479,357,650,225,577,181,358,190,258,116,251,66,136,30,52,0,0,0,0,0,0,
운양 [김포골드라인],~,2025-09-16(화),1,0,121,20,439,64,904,174,814,450,413,346,240,187,246,219,267,282,234,316,200,206,272,287,400,328,363,504,390,623,213,582,179,341,191,277,152,225,79,137,26,49,0,0,0,0,0,0,
운양 [김포골드라인],~,2025-09-17(수),1,0,103,20,386,63,868,173,796,429,376,336,202,162,249,174,253,277,253,300,272,217,306,255,344,390,404,508,400,641,235,585,201,354,181,285,168,254,79,138,40,63,0,0,0,0,0,0,
운양 [김포골드라인],~,2025-09-18(목),2,0,123,22,412,64,899,176,815,455,433,271,261,215,314,211,287,270,256,299,247,299,325,274,455,403,351,512,394,652,231,623,186,333,205,273,180,322,84,167,27,55,0,0,0,0,0,0,
운양 [김포골드라인],~,2025-09-19(금),1,0,119,28,361,57,840,154,723,410,389,313,294,219,254,197,234,268,243,291,285,295,298,329,416,403,343,520,399,608,280,615,206,319,185,284,185,257,85,152,46,79,0,0,0,0,0,0,
운양 [김포골드라인],~,2025-09-20(토),0,0,53,14,105,47,151,71,275,193,326,321,285,256,355,237,359,238,376,286,378,270,307,298,416,324,287,325,243,317,175,216,149,247,145,246,111,215,68,155,0,0,0,0,0,0,0,0,
