정류장명,정류장번호,일자,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
운양 [김포골드라인],~,2025-04-06(일),0,0,37,11,72,32,94,48,157,68,222,163,245,156,242,153,272,200,334,204,287,246,261,241,235,287,192,325,187,276,158,214,139,176,150,165,99,139,38,91,0,0,0,0,0,0,0,0,
운양 [김포골드라인],~,2025-04-07(월),1,0,116,17,466,76,914,161,777,466,419,321,272,200,251,192,249,249,271,263,250,255,268,260,280,383,487,498,387,629,231,677,221,344,208,220,183,268,62,126,25,47,0,0,0,0,0,0,
운양 [김포골드라인],~,2025-04-08(화),1,0,110,23,424,68,922,170,815,522,413,320,274,212,266,210,287,254,275,314,245,251,278,305,449,348,389,482,365,620,246,611,195,404,198,277,167,283,90,156,27,49,0,0,0,0,0,0,
운양 [김포골드라인],~,2025-04-09(수),1,0,104,20,420,70,892,166,800,530,401,261,250,189,233,179,259,274,247,291,267,243,304,271,319,394,471,479,405,653,215,597,196,338,213,264,181,287,87,143,29,69,0,0,0,0,0,0,
운양 [김포골드라인],~,2025-04-10(목),2,0,107,26,402,75,899,188,791,602,415,296,319,217,433,192,241,260,236,299,252,272,297,290,443,360,391,500,436,644,258,592,198,358,184,257,210,338,105,167,29,74,0,0,0,0,0,0,
운양 [김포골드라인],~,2025-04-11(금),1,0,121,21,360,75,804,153,736,441,413,289,289,251,302,215,255,279,279,267,313,301,288,356,481,391,412,552,475,640,304,563,213,342,204,306,204,321,106,189,45,99,0,0,0,0,0,0,
운양 [김포골드라인],~,2025-04-12(토),1,0,40,22,81,52,137,79,261,186,311,269,319,229,294,259,339,249,340,230,286,248,315,241,299,303,256,280,180,290,158,213,152,218,110,222,119,185,47,138,0,8,0,0,0,0,0,0,
운양 [김포골드라인],~,2025-04-13(일),0,0,30,9,130,29,191,51,142,66,231,206,212,236,174,168,228,185,216,230,210,232,230,223,228,246,193,237,143,228,179,183,131,189,143,164,72,123,35,71,0,0,0,0,0,0,0,0,
운양 [김포골드라인],~,2025-04-14(월),1,0,118,19,446,79,892,141,730,458,377,295,215,212,256,170,224,263,260,231,188,242,257,269,281,348,492,454,380,626,226,578,185,344,183,244,157,231,68,110,25,50,0,0,0,0,0,0,
운양 [김포골드라인],~,2025-04-15(화),3,0,125,24,442,73,878,151,792,503,390,314,260,214,261,190,291,274,272,298,266,234,307,302,434,375,385,533,397,635,250,627,209,339,197,291,199,283,75,149,19,65,0,0,0,0,0,0,
운양 [김포골드라인],~,2025-04-16(수),1,0,110,25,398,81,856,152,810,485,397,300,295,220,257,183,252,302,280,299,253,243,319,300,362,384,476,478,417,698,249,584,223,334,190,260,181,317,110,157,24,70,0,0,0,0,0,0,
운양 [김포골드라인],~,2025-04-17(목),1,0,108,21,394,74,867,153,781,440,389,298,284,209,286,209,241,292,276,295,266,284,344,298,395,358,393,499,400,608,221,579,159,319,191,312,197,251,87,174,26,76,0,0,0,0,0,0,
운양 [김포골드라인],~,2025-04-18(금),1,0,109,25,356,69,785,153,722,472,397,292,283,193,253,215,268,292,255,260,303,274,311,401,462,417,410,529,480,693,276,519,247,348,204,273,183,281,122,199,37,119,0,0,0,0,0,0,
운양 [김포골드라인],~,2025-04-19(토),2,0,47,11,102,45,135,75,236,160,295,280,278,199,307,193,330,227,291,205,315,202,231,302,287,299,255,279,211,240,125,221,137,191,133,178,127,177,53,139,0,0,0,0,0,0,0,0,
