정류장명,정류장번호,일자,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
고촌 [김포골드라인],~,2025-04-06(일),1,0,38,13,80,67,124,79,195,121,301,174,324,147,303,165,363,174,344,218,261,268,294,304,256,287,212,358,215,321,157,272,143,250,114,226,63,232,34,128,0,0,0,0,0,0,0,0,
고촌 [김포골드라인],~,2025-04-07(월),0,0,122,23,363,111,668,182,734,335,485,233,361,177,291,162,275,205,280,211,233,270,262,317,284,375,360,597,365,869,163,854,113,459,123,350,68,325,41,192,21,81,0,0,0,0,0,0,
고촌 [김포골드라인],~,2025-04-08(화),0,0,123,16,344,108,696,159,776,332,539,210,377,177,321,172,301,189,226,243,216,266,243,329,324,439,354,628,323,895,175,750,160,492,158,384,90,405,36,234,17,75,0,0,0,0,0,0,
고촌 [김포골드라인],~,2025-04-09(수),0,0,116,18,354,112,729,194,771,336,511,231,323,169,289,172,296,199,235,273,199,252,248,307,367,401,308,589,361,882,148,739,141,464,133,407,85,381,38,216,11,80,0,0,0,0,0,0,
고촌 [김포골드라인],~,2025-04-10(목),1,0,96,19,366,103,679,173,768,334,523,221,376,168,313,197,282,208,285,237,211,246,252,302,355,412,387,596,383,895,169,785,137,418,137,425,80,459,50,305,25,93,0,0,0,0,0,0,
고촌 [김포골드라인],~,2025-04-11(금),0,0,97,18,350,100,623,172,707,322,520,204,382,145,310,180,272,217,268,270,286,280,327,378,361,437,400,626,425,844,238,701,156,458,163,437,109,455,52,299,42,131,0,0,0,0,0,0,
고촌 [김포골드라인],~,2025-04-12(토),1,0,52,11,125,64,200,103,366,156,411,178,442,163,414,218,378,224,292,290,310,294,293,321,280,362,271,352,183,384,135,327,117,278,125,271,81,281,29,131,0,17,0,0,0,0,0,0,
고촌 [김포골드라인],~,2025-04-13(일),0,0,42,8,129,41,159,74,185,128,262,196,283,213,243,178,330,165,262,221,216,238,241,248,211,275,189,233,183,244,134,237,142,232,113,232,70,170,20,75,0,0,0,0,0,0,0,0,
고촌 [김포골드라인],~,2025-04-14(월),0,0,100,21,365,96,695,182,735,326,450,215,293,161,271,176,243,214,225,219,190,202,228,292,299,430,299,526,339,849,152,772,95,450,128,358,67,307,39,182,19,70,0,0,0,0,0,0,
고촌 [김포골드라인],~,2025-04-15(화),1,0,107,22,368,105,707,176,795,357,543,200,340,184,307,164,295,219,261,242,203,258,229,325,341,426,367,574,320,897,189,786,116,472,133,416,102,388,49,216,19,75,0,0,0,0,0,0,
고촌 [김포골드라인],~,2025-04-16(수),0,0,109,19,335,119,736,175,758,349,491,207,354,170,312,212,278,239,261,224,210,264,242,372,322,407,370,602,383,913,176,809,123,400,123,395,93,423,39,224,17,79,0,0,0,0,0,0,
고촌 [김포골드라인],~,2025-04-17(목),1,0,115,25,333,101,695,193,743,347,516,221,386,182,295,188,298,205,275,205,255,275,257,363,356,436,348,571,336,851,154,770,121,439,125,388,79,409,45,240,17,90,0,0,0,0,0,0,
고촌 [김포골드라인],~,2025-04-18(금),0,0,90,20,328,108,619,180,717,334,484,242,357,171,326,202,312,213,308,269,231,248,282,359,365,427,417,661,468,916,213,657,141,401,175,381,92,432,57,302,21,106,0,0,0,0,0,0,
고촌 [김포골드라인],~,2025-04-19(토),1,0,62,12,107,79,185,132,312,172,389,148,367,158,397,205,327,246,340,274,296,266,320,318,318,374,262,391,166,343,156,309,112,246,153,279,86,269,45,151,0,0,0,0,0,0,0,0,
