정류장명,정류장번호,일자,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
고촌 [김포골드라인],~,2025-08-10(일),1,0,48,15,82,54,128,78,173,107,240,160,267,129,258,143,294,158,279,203,229,203,274,252,265,260,209,276,181,270,134,280,143,270,118,248,70,214,31,131,0,0,0,0,0,0,0,0,
고촌 [김포골드라인],~,2025-08-11(월),0,0,103,13,333,114,640,153,705,329,484,236,335,174,323,166,318,285,270,264,206,254,289,304,324,419,341,531,337,886,194,764,110,427,122,339,86,396,49,184,18,65,0,0,0,0,0,0,
고촌 [김포골드라인],~,2025-08-12(화),0,0,112,14,344,123,631,181,720,338,460,243,326,160,333,175,318,257,285,260,237,226,287,308,302,407,335,523,320,856,172,732,147,413,128,366,88,384,63,243,14,57,0,0,0,0,0,0,
고촌 [김포골드라인],~,2025-08-13(수),0,0,95,15,303,78,612,157,669,323,412,215,247,119,254,145,318,247,374,315,283,215,369,267,270,342,366,485,278,804,148,686,91,364,87,330,63,332,18,168,11,53,1,1,0,0,0,0,
고촌 [김포골드라인],~,2025-08-14(목),0,0,91,16,301,99,580,144,659,310,416,205,286,138,316,169,270,198,287,290,216,214,303,282,364,377,378,513,358,782,175,647,146,408,109,345,96,365,61,254,20,104,0,0,0,0,0,0,
고촌 [김포골드라인],~,2025-08-15(금),1,0,47,12,102,79,118,105,181,158,269,204,227,163,387,145,264,199,248,195,250,180,303,210,311,297,250,309,231,284,160,279,137,226,128,316,80,300,45,204,0,0,0,0,0,0,0,0,
고촌 [김포골드라인],~,2025-08-16(토),1,0,50,18,85,82,143,108,276,202,308,202,281,159,356,209,478,212,332,206,257,228,243,256,286,323,271,377,211,311,169,252,129,271,120,296,81,284,40,210,0,0,0,0,0,0,0,0,
고촌 [김포골드라인],~,2025-08-17(일),1,0,44,10,73,51,100,82,161,106,233,139,281,151,216,129,285,166,281,176,220,199,255,223,213,286,185,266,192,240,143,249,108,228,118,267,78,233,25,99,0,0,0,0,0,0,0,0,
고촌 [김포골드라인],~,2025-08-18(월),1,0,109,17,349,132,667,189,679,320,413,239,296,167,322,175,251,249,248,242,235,231,298,296,309,351,321,526,351,862,162,745,107,393,84,349,69,309,46,154,15,66,0,0,0,0,0,0,
고촌 [김포골드라인],~,2025-08-19(화),1,0,117,19,333,103,691,192,738,343,410,232,304,145,339,181,245,269,212,237,228,189,308,290,308,367,330,566,331,841,172,760,118,424,110,324,98,342,35,198,10,66,0,0,0,0,0,0,
고촌 [김포골드라인],~,2025-08-20(수),0,0,112,22,347,110,666,164,707,341,440,254,283,176,304,188,326,255,259,238,247,215,260,282,393,367,337,556,354,872,184,714,114,411,121,364,68,415,43,240,21,67,0,0,0,0,0,0,
고촌 [김포골드라인],~,2025-08-21(목),0,0,104,18,320,116,673,212,744,329,416,248,322,164,368,175,230,246,251,260,230,224,283,289,365,420,345,560,316,884,180,722,139,412,135,363,98,370,57,237,21,68,0,0,0,0,0,0,
고촌 [김포골드라인],~,2025-08-22(금),1,0,103,17,323,121,642,185,698,334,422,215,376,172,356,171,269,257,230,253,250,230,313,307,351,380,427,628,383,816,199,694,157,420,129,378,120,378,58,284,27,113,0,0,0,0,0,0,
고촌 [김포골드라인],~,2025-08-23(토),0,0,64,13,110,97,176,142,297,212,356,213,365,148,370,212,461,241,330,241,291,247,305,311,284,393,326,348,181,329,144,314,127,290,130,355,83,330,37,197,0,0,0,0,0,0,0,0,
